,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
939,manual,medium,small,1995,17.0,22.0,2.952,0.026483138026059803,-0.017393616815258868
940,auto,medium,midsize,1990,15.0,17.0,2.9684,0.023933077666908623,-0.016602175059641282
941,auto,medium,midsize,2005,16.0,21.0,2.7,0.02606095753887514,-0.022979946860299055
942,lock-up,medium,large,1996,13.0,17.0,5.002,0.02401799804434024,-0.016146539734180426
943,lock-up,medium,small,1989,16.0,20.0,2.6732,0.012858394259953606,-0.012059113091278717
944,lock-up,medium,midsize,1989,18.0,25.0,3.3456,0.03409279705545394,-0.02248828437896872
945,lock-up,few,midsize,1989,21.0,26.0,2.214,0.022534220255983485,-0.025403314570735826
946,auto,medium,small,1987,15.0,20.0,2.8536,0.004044343138017544,-0.007871556593832754
947,manual,few,small,1986,30.0,37.0,1.394,-0.06064086473166662,-0.012168836219179711
948,auto,medium,large,2008,16.0,23.0,3.9,0.026332353758044196,-0.022521385556847108
949,manual,few,midsize,1985,22.0,26.0,1.4924,0.009877827734387334,-0.03394993046140264
950,auto,medium,large,2003,9.0,11.0,6.0,0.02560429927831634,-0.018313556256466405
951,lock-up,medium,large,1989,14.0,20.0,5.002,0.019452462590053943,-0.014325628950686512
952,auto,medium,large,2004,11.0,14.0,4.7,0.02576691109406069,-0.01790657721545564
953,manual,few,small,1989,25.0,33.0,1.2956,-0.06719629152825154,-0.06322721462815634
954,auto,medium,midsize,1987,21.0,25.0,3.0012,0.016022583774735158,-0.02867740755132215
955,auto,medium,midsize,2006,18.0,26.0,3.0,0.027104775416293796,-0.024804447617278395
956,auto,medium,midsize,1998,11.0,15.0,4.7,0.023077908496303916,-0.016507149821259552
957,auto,few,small,1986,21.0,23.0,2.4928,0.015179450094839366,-0.019868703395962483
958,auto,few,midsize,2008,34.0,30.0,2.3,0.04449152589360525,-0.014732675975577704
959,manual,medium,large,1996,15.0,17.0,3.3784,0.02491652916454212,-0.018009990722055044
960,manual,medium,midsize,1999,17.0,20.0,2.5,0.028770690505723985,-0.020952024938891495
961,lock-up,medium,small,1991,16.0,22.0,2.5092,0.022395495250410537,-0.016269895679982875
962,auto,medium,large,2006,15.0,19.0,5.3,0.02721781123778092,-0.02028984740466301
963,auto,medium,small,1998,15.0,23.0,5.7,0.03696301896545967,-0.023779892362571907
964,lock-up,few,small,1996,22.0,30.0,2.0008,-0.02529700083955639,-0.056163951299346204
965,auto,medium,midsize,2002,17.0,26.0,3.2,0.028244735868277106,-0.020843613003840772
966,auto,few,small,2007,21.0,29.0,2.2,0.02408082044068453,-0.027134827476149974
967,manual,few,small,1990,18.0,25.0,2.0008,0.03388225419675724,-0.021493316140938655
968,auto,few,midsize,2002,21.0,27.0,2.3,0.026886664720312738,-0.02164943696718706
969,manual,few,small,1990,21.0,26.0,1.8368,0.022222764278408615,-0.025614604776440827
970,auto,medium,midsize,2005,17.0,24.0,2.5,0.02897150380874686,-0.025173433057235402
971,manual,medium,large,1987,13.0,15.0,5.74,0.023883202749943933,-0.016869774861483534
972,auto,medium,midsize,2003,13.0,17.0,5.3,0.026908264033164334,-0.02024133959327099
973,manual,few,small,1986,22.0,27.0,1.7876,0.010526006639087496,-0.032279373476022666
974,manual,many,small,1988,6.0,10.0,5.166,0.023962633556749203,-0.016443591265180267
975,auto,many,large,2008,11.0,17.0,5.5,0.02589422148258687,-0.01918376075166077
976,manual,medium,large,1986,15.0,20.0,2.8372,-0.0029058755852962616,-0.004601029912015588
977,auto,few,midsize,1999,18.0,27.0,2.4,0.026692215088451376,-0.018217365349268027
978,auto,medium,midsize,2005,14.0,19.0,4.6,0.027091544915305677,-0.020365902817594695
979,auto,medium,midsize,2002,14.0,19.0,4.0,0.02662743255940807,-0.019597270828978147
980,manual,few,midsize,2007,22.0,26.0,2.4,0.021397060505243058,-0.027903221039384266
981,auto,medium,midsize,2003,9.0,12.0,5.3,0.025597170938722835,-0.018527332108536805
982,manual,few,small,1985,26.0,35.0,1.4924,-0.05296546380386136,-0.045209717481135316
983,manual,few,midsize,1989,21.0,31.0,2.4928,-0.054990738307630765,-0.07430913077122231
984,auto,medium,large,1998,9.0,13.0,6.7,0.028190464347623435,-0.02072604227899902
985,auto,medium,small,1987,13.0,16.0,5.5432,0.023991530951484534,-0.01628854066063045
986,lock-up,medium,small,1992,17.0,22.0,3.2144,0.025854385528191505,-0.018276345766524676
987,lock-up,medium,small,1986,17.0,24.0,3.7884,0.04368930728249013,-0.026308772671488432
988,lock-up,few,small,1985,21.0,24.0,1.6072,0.010589450521017483,-0.032229286759330386
989,auto,medium,midsize,2002,15.0,22.0,3.9,0.03223396424231735,-0.024781905838586325
990,auto,medium,midsize,2000,11.0,15.0,4.7,0.02333122876454202,-0.016029882343068513
991,auto,medium,large,2005,15.0,20.0,4.3,0.027779226667461895,-0.02120231198166129
992,auto,medium,midsize,1998,15.0,23.0,3.4,0.030012205378080074,-0.020917980389257403
993,manual,few,midsize,2003,21.0,27.0,2.4,0.02668774510376435,-0.02318520784127299
994,lock-up,medium,small,1988,15.0,23.0,5.74,0.03352415635883648,-0.02075020574110687
995,lock-up,medium,large,1993,14.0,16.0,3.9196,0.023963468271527406,-0.016439114063121128
996,manual,few,small,1985,31.0,41.0,1.5908,-0.060577060172990714,-0.011826493329788045
997,lock-up,medium,large,1993,13.0,17.0,5.74,0.02376088257434054,-0.017526085992193106
998,manual,medium,midsize,2004,18.0,27.0,3.0,0.027064776485465715,-0.026231434196602486
999,auto,medium,large,2003,13.0,17.0,5.3,0.027070581835282527,-0.019370424618578474
