,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
96,33,Male,5,2400,West,8,5,Yes,2,-651.1996605538124,46.39435949485193
97,90,Male,2,2125,West,9,3,Yes,5,-380.7049047350777,-26.854330525739485
98,24,Male,5,700,West,9,5,Yes,6,1044.7726082925462,-83.51364340059588
99,22,Female,5,280,West,9,4,No,1,1463.6486122878955,-110.84312511450229
100,64,Female,5,564,West,9,5,No,5,1181.38412695804,-66.4887905107136
101,34,Female,3,280,East,9,5,No,11,1464.1470045934789,-100.91044513527345
102,53,Male,5,1500,East,8,3,No,3,245.57480631557235,-34.883421381856095
103,23,Female,5,1200,West,9,5,Yes,2,544.0297755951216,-73.69836174859955
104,49,Female,5,1313,West,10,5,No,6,432.379632628624,-44.774538566849756
105,73,Female,2,960,East,9,4,No,6,786.1961342806155,-39.96429472958025
106,51,Male,5,2875,West,4,4,Yes,2,-1124.56723555891,85.46615829801735
107,64,Female,3,1400,East,8,3,No,2,345.7210797252303,-36.398087623295766
108,25,Female,5,1082,West,8,2,No,2,662.0255218782474,-78.04581461652124
109,27,Male,3,1579,West,8,5,No,6,167.9878652955805,-6.264827415364485
110,73,Female,3,813,East,8,4,Yes,2,932.2134902740038,-59.301293059467596
111,23,Male,3,700,West,6,3,No,1,1044.7108618586772,-84.86319926631379
112,24,Female,4,300,East,9,4,No,2,1444.6015794465775,-97.5169097038845
113,84,Female,1,2000,West,10,3,No,3,-251.05906991257262,32.0971888990397
114,27,Male,5,1500,East,9,5,No,3,244.30341944836934,-55.639940161490145
115,49,Female,4,2096,West,4,2,Yes,2,-349.0835445906433,7.4047345209285504
116,76,Male,2,1150,West,8,4,No,1,596.4124739457368,-30.347847763770886
117,46,Male,3,2000,East,9,4,No,4,-252.9397584429067,6.391303485656761
118,53,Female,5,1000,West,9,2,No,6,745.658834867593,-49.12994934229923
119,25,Male,3,1300,West,8,3,No,6,444.1623708186703,-68.48123717604413
120,54,Female,3,1500,West,7,4,No,3,245.61974411440826,-34.15734058293993
121,76,Female,2,700,East,9,4,No,5,1046.5803150094457,-34.42293668832555
122,76,Male,2,1438,West,10,4,No,3,308.38386223211916,-22.985935324391694
123,39,Female,5,1200,West,9,5,No,6,544.8051177570969,-58.96206471677175
124,28,Male,3,2000,West,3,4,No,9,-251.8660020475825,23.15649238707248
125,48,Female,5,1600,West,5,3,Yes,1,145.98787300632335,-24.63064759512206
126,45,Female,3,2200,East,9,4,No,3,-452.22980113744006,24.03345060460068
127,65,Female,5,1500,East,8,5,No,6,246.12761753360465,-25.518818214141664
128,71,Male,2,1200,West,10,5,No,3,546.3241843207938,-29.936639378810984
129,67,Female,3,850,West,10,5,No,6,895.5856012291449,-52.79176193405061
130,52,Male,5,4500,West,7,3,No,6,-2739.503361698476,272.3589253257386
131,57,Male,2,350,East,5,1,No,9,1395.2145892706712,-80.07478286962457
132,20,Female,2,300,West,8,4,Yes,3,1444.4480951073554,-101.49155283211861
133,55,Male,3,2300,West,8,5,Yes,6,-552.5024760659201,24.308564353222348
134,67,Female,5,2400,West,10,4,No,3,-652.942607662807,23.384177162701565
135,54,Male,4,3550,West,8,4,No,6,-1794.3666350120054,174.29507039641493
136,74,Female,2,1200,East,8,4,No,3,546.4686900431808,-27.196790033835327
137,57,Male,5,6250,West,9,5,Yes,1,-4478.321554234859,475.8176617469005
138,71,Female,3,1188,West,8,4,No,5,558.3920087656062,-30.25627560983266
139,73,Male,5,2500,East,9,3,No,9,-749.2423612156036,73.11990764812796
140,54,Female,3,2000,East,8,4,No,6,-253.43660230615563,-1.1358125722376327
141,20,Female,5,1400,East,8,5,Yes,9,343.8393467206518,-70.3574071093162
142,33,Male,5,3300,West,9,4,No,3,-1544.8593437402258,157.73395690693673
143,39,Male,3,1438,East,9,4,No,9,307.68481229221396,-34.3774543770935
144,81,Male,2,1438,West,8,4,No,9,308.8796618386543,-14.1649338563063
145,79,Male,2,1500,East,8,3,No,3,246.78090549439835,-14.215132539432888
146,57,Male,3,2300,West,9,4,Yes,3,-552.2271869606276,27.943712062500904
147,21,Female,5,800,West,8,5,No,6,947.6238245365819,-25.29134842436777
148,47,Male,4,2500,West,7,4,No,9,-750.4555820411553,58.16710663633771
149,51,Male,2,1700,West,10,3,No,3,45.811064173278716,-23.392477981274165
150,58,Male,4,150,West,10,5,No,6,1595.3773187855757,-79.74454326439022
151,79,Male,5,1600,West,10,3,Yes,6,144.3580474698708,-52.787272068164164
152,55,Female,5,1800,East,7,3,No,6,-53.780167062812346,-13.728132849942382
153,45,Female,5,1500,West,10,4,No,5,245.16867495475447,-41.7323331263454
154,51,Male,5,2100,West,7,2,Yes,2,-353.18779458584885,6.555476761031515
155,48,Female,3,1500,East,4,3,No,9,245.29724551873866,-39.66083977727809
156,26,Male,5,650,West,6,4,No,6,1094.6436982517644,-85.40309424174454
157,53,Male,2,2500,West,8,3,No,9,-750.4066088633766,58.73622392125496
158,72,Male,3,900,East,3,3,No,1,846.1628316022993,-40.329285177697344
159,29,Male,5,2400,East,8,4,Yes,3,-650.370374875867,56.29183003861684
160,31,Male,3,1800,East,8,4,No,5,-54.085738698210065,-16.119162270864987
161,65,Male,1,1050,East,5,3,No,1,695.7017603741265,-48.41123892168028
162,54,Female,4,1000,East,8,4,No,1,745.7831447364955,-46.65016517003407
163,47,Female,2,1500,West,9,4,No,3,245.29898252640103,-39.494064740487914
164,49,Female,3,1600,West,10,5,No,3,145.92832570099233,-25.721518345366633
165,28,Female,5,2100,West,9,5,No,2,-351.78474988711696,27.17955326171178
166,31,Male,5,2400,East,8,4,Yes,4,-652.3210543257609,32.99821695013838
167,51,Female,3,450,West,6,3,No,6,1295.3703540209588,-70.0371555313647
168,61,Male,2,830,West,7,1,No,3,915.4982109401465,-55.15732146222616
169,19,Male,5,450,West,8,4,No,5,1296.6456064020072,-59.315144865171675
170,35,Female,3,1800,West,5,2,No,3,-52.81049100725421,2.242074077009456
171,44,Male,5,6250,East,9,4,No,2,-4483.396075792785,424.59420522197973
172,39,Male,3,2100,West,9,5,Yes,3,-352.6242867451196,14.93899330405796
173,31,Male,3,1250,East,8,3,No,4,494.46408500356785,-63.56608521319433
174,61,Female,2,3000,West,10,4,Yes,3,-1248.7188372940136,101.12904487874793
175,76,Male,2,2300,West,9,3,No,6,-554.0569995501771,4.4239565721125285
176,56,Male,4,600,West,5,3,No,1,1145.620373454021,-61.004810703808936
177,21,Male,2,1200,West,4,4,No,2,546.9993199605705,-12.530472007451701
178,52,Male,5,7500,West,8,4,No,6,-5697.817742957985,801.1535307235994
179,60,Female,3,1500,East,9,4,No,3,245.90651481905138,-29.282917282192738
180,32,Female,3,900,West,10,5,Yes,6,844.368438210569,-79.87760172374374
181,22,Female,5,750,West,9,4,No,1,994.6837871306868,-85.32320038866354
182,76,Male,2,2800,West,6,1,No,2,-1050.231969807996,75.61136383330759
183,45,Male,5,1200,West,4,3,No,3,545.066959882775,-54.054562143541624
184,64,Female,2,350,West,9,3,No,6,1395.760791781331,-69.79303230769884
185,45,Male,5,8750,West,9,5,Yes,6,-6975.013024822044,-567.9777302295305
186,54,Male,3,3500,West,8,4,No,6,-1746.422032043776,149.68893333051523
187,55,Female,3,1500,East,5,3,No,9,245.66592840539371,-33.39061282779321
188,48,Female,5,2100,West,9,4,No,1,-353.18737821021506,6.706398146104628
189,53,Male,5,3500,East,8,4,Yes,1,-1746.3070151517509,151.05171415865277
190,71,Male,2,2125,West,8,3,No,5,-376.714673131485,28.986082421721935
191,40,Male,2,4000,West,8,4,No,6,-2242.7509377441215,213.81099663458104
192,35,Male,2,650,East,8,4,No,9,1095.0274170662867,-75.830109018882
193,56,Male,3,1600,East,7,3,No,6,145.57186613383902,-32.10080204916675
194,80,Female,2,900,East,5,2,No,1,845.2843366143557,-59.07726140038145
195,65,Female,3,850,East,9,4,No,3,895.5378340447857,-54.02733123662213
196,49,Female,3,813,East,8,3,No,11,932.3224149466498,-62.277826779500835
197,57,Female,2,1200,West,8,4,No,6,545.6636911157777,-42.63705322723701
198,64,Male,2,1600,West,7,3,No,6,145.20276506135363,-38.43286458755997
199,31,Female,5,1300,West,8,5,Yes,3,444.7490066086394,-57.040352257862345
200,37,Male,3,1600,East,7,4,No,9,146.57085205787723,-14.07023526613475
201,34,Female,3,1063,West,5,3,No,3,683.5702769458364,-26.934649886203026
202,70,Female,4,813,West,9,2,No,6,932.0867493162432,-61.99666163701548
203,81,Female,3,1833,West,8,2,No,3,-88.34481275392105,-36.92865194766599
204,34,Female,3,1900,West,8,4,No,2,-154.558552308793,-19.00982843681423
205,41,Female,3,1188,East,6,4,No,2,556.9501663374457,-57.667457889872985
206,64,Female,3,1100,West,10,4,No,2,645.8345785813203,-41.784352527596894
207,29,Male,5,1500,West,5,4,Yes,3,244.42018075077422,-53.9960518734618
208,84,Male,2,1800,East,10,4,No,3,-55.6724789360804,-43.7194104607628
209,30,Male,3,1600,West,10,5,No,2,147.0254163250119,-5.797651587446015
210,60,Male,3,320,East,6,3,No,3,1425.0999362131708,-82.10824321314267
211,75,Female,2,1063,East,8,3,No,3,683.1107177299164,-40.44223465133296
212,70,Female,5,2875,West,9,3,No,6,-1124.3750653972445,88.196054982307
213,65,Male,3,1063,West,8,3,No,3,682.6051872557694,-49.1028110522161
214,67,Female,3,950,East,9,4,No,3,795.9569931779362,-44.64523649653658
215,24,Male,2,1300,West,8,4,No,11,444.0644998223364,-70.37120484456649
216,43,Female,3,1400,West,8,4,No,3,344.89765844495514,-51.20773882015908
217,23,Male,5,1500,West,8,4,No,5,244.030766950029,-60.93313866765377
218,57,Male,3,1900,West,10,5,Yes,6,-153.94967115313366,-12.49123940975839
219,39,Male,5,1200,West,5,2,Yes,2,544.7859020890355,-59.399637431419265
220,56,Male,5,1875,East,9,4,No,2,-128.77981645840248,-11.1073762031918
221,36,Male,5,3100,West,9,5,Yes,9,-1347.3009076464134,122.84105687892927
222,65,Male,4,2900,West,9,4,No,6,-1147.8394869142276,106.14788262581057
223,65,Female,4,1300,West,8,3,No,1,446.21469617901437,-29.568058904699996
224,48,Female,2,700,West,10,5,No,3,1045.6198484924432,-59.98870987317753
225,66,Male,2,3000,West,8,3,No,6,-1249.0882477102778,97.15926290118225
226,85,Male,1,900,East,7,3,No,6,846.7357368418684,-27.767326043047387
227,33,Female,5,1600,West,2,3,Yes,2,146.9471929289339,-7.428337554435008
228,58,Male,3,742,East,8,3,No,3,1003.7487757987049,-54.525348300604314
229,23,Male,2,1200,West,10,3,No,3,544.028247243472,-73.76838983369475
230,85,Female,1,1800,East,7,2,Yes,3,-55.73904066203893,-44.817858247849
231,31,Male,3,1500,West,8,4,No,3,244.53270261579078,-52.15614360815842
232,74,Male,2,550,West,9,3,No,9,1196.2860232822718,-47.11495279718181
233,81,Male,2,1100,West,8,3,No,6,646.6790458520339,-25.645309947416024
234,54,Male,3,2875,East,8,4,No,9,-1124.646654978502,84.54847757786462
235,56,Male,3,1875,East,7,4,No,5,-128.7934140135224,-11.342373861230516
236,26,Male,5,1300,West,7,3,No,2,444.22026621560724,-67.37191576346791
237,86,Male,3,1700,East,7,3,No,1,44.02033822673828,-53.81294466861717
238,47,Female,5,900,West,8,5,No,2,846.0761698619407,-44.218281723764164
239,88,Male,5,3000,West,3,4,No,5,-1245.1297639961144,141.37292334809004
240,62,Female,2,887,West,10,3,No,3,858.7614567510359,-50.1118705954428
241,51,Female,5,900,West,10,2,No,9,846.0619106231896,-43.86702167989885
242,46,Male,3,6250,East,8,4,Yes,6,-4494.879634420089,269.72864284215433
243,75,Male,5,3000,West,5,2,Yes,9,-1249.819329283727,89.48412183503233
244,22,Male,5,1500,West,10,5,Yes,2,247.2985802279774,-1.2076251479415836
245,57,Female,2,674,West,5,1,No,6,1071.8955436577965,-53.029399568008515
246,34,Female,4,1600,West,8,4,No,6,146.7730707092137,-10.457010623859194
247,55,Female,3,813,West,8,3,No,6,932.7817260054804,-51.68976211239944
248,58,Male,2,1100,West,4,3,No,2,645.5732631045842,-46.80616779360922
249,22,Male,5,300,West,8,4,No,6,1443.9256325810043,-106.91489180683566
250,54,Female,3,1400,West,6,2,No,5,345.56952773312406,-39.08029560871901
251,83,Male,2,1050,West,10,3,No,6,696.6493370776637,-32.30462455487679
252,65,Male,2,1800,West,8,4,No,3,-54.46385870360904,-24.424289252911755
253,59,Male,2,3500,West,10,5,No,3,-1745.3282653556862,162.15609811495113
254,68,Female,3,350,West,10,5,No,2,1396.084229040629,-62.689403877459526
255,24,Male,5,700,West,8,3,No,4,1044.783228668007,-83.32887814931131
256,30,Male,3,1550,West,8,3,Yes,4,195.10509527941528,-38.332451725348314
257,76,Male,5,2400,West,8,3,No,6,-653.7144499570624,13.586185512337243
258,49,Male,5,2000,West,5,3,No,3,-253.1314048592322,3.5251775395953833
259,32,Female,4,1900,West,9,3,Yes,1,-152.85803867196472,6.484871438999032
260,31,Male,3,1600,West,10,5,Yes,3,146.85701599004125,-8.61773480845965
261,57,Female,3,1800,West,8,3,No,11,-54.00255036393072,-17.155934522976043
262,71,Male,5,2400,West,10,4,No,3,-650.8794436366434,50.12966324879125
263,60,Male,5,5800,West,10,5,No,6,-4025.9792342725673,473.11617614555064
264,52,Male,5,2400,East,6,4,No,1,-651.4972892308289,41.28822238928408
265,45,Male,3,1500,East,3,3,No,5,245.17391620854283,-41.67846511035073
266,23,Male,3,1100,West,9,5,No,9,646.9175836521497,-14.744640692706211
267,23,Male,5,500,West,6,4,No,2,1244.265386765952,-95.48470694551911
268,75,Female,2,1050,West,3,1,No,6,695.9898354820749,-44.58366592966459
269,38,Female,5,900,West,7,3,Yes,2,844.6237398601061,-74.18701494971847
270,73,Female,3,300,West,10,4,No,3,1446.2806271270385,-56.992306273989
271,34,Female,5,630,East,3,1,No,2,1115.1306373208577,-75.20599028855901
272,32,Male,5,1700,West,8,3,No,3,47.01671550264871,-2.6319373400697055
273,47,Male,2,1235,West,7,4,No,6,510.3091021196797,-47.62739349452352
274,26,Male,3,1200,East,7,2,No,4,544.1870596550525,-70.74867127441439
275,67,Male,5,2800,West,8,3,No,3,-1050.7586782727517,68.31845993751915
276,48,Male,3,3000,West,8,4,Yes,6,-1247.8687474713809,110.4633675709184
277,44,Female,3,1200,West,9,5,Yes,5,545.0320293623462,-54.7108621963982
278,56,Male,2,1875,West,7,4,No,3,-128.4842056907148,-6.709506614836597
279,44,Female,2,1100,West,3,2,No,9,644.8982253945707,-60.117626444824324
280,75,Female,2,1200,West,6,3,No,6,546.492227044717,-26.732455869754546
281,74,Male,2,1050,West,8,4,No,3,696.0895095627234,-41.93459627451157
282,47,Male,3,1100,East,7,4,No,4,645.0662812450922,-56.64963914368372
283,21,Male,4,450,West,9,5,No,5,1295.388399999086,-82.6088700923171
284,49,Female,3,960,East,9,4,No,3,785.1965910828286,-60.40568967216663
285,36,Female,5,2100,West,8,4,No,6,-352.6752728639999,14.67559627663705
286,67,Male,5,2000,West,8,4,Yes,2,-254.38406042958263,-15.508531109148146
287,30,Female,5,380,West,10,4,No,6,1365.2550838670147,-80.89212274040392
288,56,Male,3,970,East,8,2,No,5,775.6193968287773,-51.606395646474525
289,33,Male,2,2100,West,2,3,No,9,-353.9791224231706,-3.012140046068997
290,37,Male,2,1050,East,7,4,No,11,694.5302895666018,-69.71904799535494
291,21,Male,5,300,West,9,4,Yes,2,1444.31176626652,-102.75916675691437
292,41,Female,3,1850,West,9,4,No,2,-103.58983672037937,-7.759887689078897
293,38,Female,3,2170,East,9,3,No,1,-423.27284999579285,9.622387949399155
294,48,Female,5,1200,West,8,5,No,3,545.230031491388,-50.893415938594025
295,73,Female,3,955,East,5,1,No,6,791.2848317245257,-37.80533520321201
296,81,Female,3,1063,East,10,2,No,2,683.3152678108195,-37.85712949964225
297,81,Male,2,1300,West,10,4,Yes,9,447.04862290000665,-13.59882965537823
298,29,Female,5,800,West,10,5,No,2,947.1670402749814,-32.43192053456774
299,70,Female,5,1500,East,7,3,No,1,246.36469430936555,-21.38861562967635
300,82,Male,3,1800,East,8,4,No,1,-55.53872477270467,-41.526625480384034
301,21,Female,4,450,West,3,4,No,1,1295.302645213297,-84.42394751246523
302,65,Male,2,3000,West,9,4,No,6,-1249.0105550078606,97.9954299246614
303,77,Female,2,2600,West,8,3,Yes,5,-850.9364134740985,59.95604713330456
304,46,Male,3,2625,East,8,4,No,2,-875.3737528221782,65.03066317908679
305,51,Female,3,1875,West,9,4,No,3,-128.75397985313194,-10.279580503450672
306,57,Female,5,2000,East,10,5,No,6,-253.60250135041326,-3.654989476633452
307,20,Male,3,270,West,8,3,No,5,1473.637483775062,-112.12059247108633
308,26,Female,5,2000,West,5,4,Yes,2,-254.2361358618931,-8.140915742936638
309,25,Female,3,670,West,9,4,No,3,1074.8067543802003,-83.32097594111873
310,57,Female,3,1600,East,8,5,No,9,145.4987788604469,-33.350826868908804
311,64,Male,2,2200,West,9,4,No,2,-452.6366050204833,19.45252457653873
312,42,Female,2,1000,West,10,4,No,3,745.4062113468785,-55.26025292214882
313,40,Male,5,5200,East,5,3,No,6,-3427.027737327739,425.625584733798
314,48,Male,5,2500,West,8,4,No,9,-750.3736127076512,59.07068622109666
315,31,Male,3,2400,West,8,2,No,5,-650.5055853391226,54.481838257343114
316,56,Male,2,2200,West,8,3,No,3,-452.60286289703674,19.111561683306657
317,31,Female,3,1100,West,8,3,Yes,3,644.3297912965264,-71.2607443838802
318,53,Female,3,500,East,5,1,No,9,1245.5069807988511,-65.6246621513405
319,39,Female,3,700,West,7,4,No,3,1045.2894417503967,-68.92423720928556
320,56,Female,5,2500,West,8,4,No,6,-750.2470460130353,60.53828328227036
321,51,Female,2,1200,West,5,2,No,9,545.3737697702596,-48.085863349962615
322,56,Male,5,4250,East,9,4,Yes,9,-2494.891898584367,200.48594941009094
323,59,Male,2,620,East,6,1,No,5,1125.8999965413545,-53.685345997348456
324,36,Female,5,1370,East,7,1,No,2,375.03049647671105,-50.92444447669827
325,39,Male,3,1750,West,6,4,Yes,9,-4.005370265177509,-18.498850880773976
326,52,Male,5,5000,West,8,4,Yes,1,-3238.8017066546277,305.0066056436903
327,64,Male,3,1350,East,8,3,No,3,395.92925587799255,-33.95385960681492
328,90,Female,3,1100,East,10,4,No,3,647.2304182400229,-16.37955427958826
329,35,Female,5,670,West,9,4,No,6,1075.0641904190893,-74.95139350407791
330,61,Male,5,1200,West,9,4,No,6,545.84651416012,-39.094876196044865
331,48,Male,5,1188,East,3,5,No,6,557.3203108042997,-50.80842051237005
332,68,Male,3,1850,West,8,4,No,1,-103.57823034429987,-8.979377264416456
333,42,Female,4,990,West,8,3,Yes,3,755.9950842864971,-45.33844138121321
334,58,Male,5,3400,West,8,4,No,1,-1644.1651062521682,169.56747334556374
335,36,Female,5,1800,West,9,4,Yes,2,-52.87341635478287,1.249794028830052
336,71,Male,5,1200,East,7,4,Yes,1,546.3124040525897,-30.142780311065593
337,71,Female,2,600,West,6,3,No,3,1146.3317067150633,-44.115746994221354
338,22,Female,5,400,West,8,5,No,2,1345.225181270706,-85.95191256030037
339,48,Male,3,1200,East,8,3,No,9,545.2203263605239,-51.03908373703246
340,50,Female,5,2300,West,10,5,Yes,2,-552.288412941748,27.13950377417871
341,71,Male,3,2300,West,7,3,No,2,-553.6766307223552,9.284145885733158
342,52,Male,3,4400,West,8,3,No,6,-2643.201409651885,227.9293650223376
343,43,Female,3,2400,East,8,4,No,6,-651.6581815348476,39.6552192039547
344,50,Male,2,1100,East,10,4,No,2,645.1887484020614,-54.27087099039347
345,85,Female,2,1063,East,10,3,No,6,683.2266457729771,-41.731421951931075
346,30,Male,3,2500,West,10,5,No,6,-752.4976714265034,34.42631833891231
347,68,Male,3,650,East,8,2,Yes,3,1096.2460259271593,-44.87335612484319
348,54,Female,2,1600,West,5,3,No,6,145.6695818303322,-30.374221915627846
349,55,Male,2,720,West,5,2,No,1,1025.8602781353632,-53.02526563436316
350,48,Male,3,4000,West,7,5,No,6,-2244.333498814871,196.335833025687
351,43,Male,2,2050,West,8,2,No,6,-303.1571777935734,5.943732758186397
352,43,Female,5,4000,West,8,5,No,6,-2242.992082243252,211.13468082128136
353,48,Male,2,2650,West,8,4,Yes,9,-900.8890409751833,60.132133842978554
354,36,Male,5,2000,East,7,4,No,9,-252.34198055321244,15.702477885530815
355,50,Female,3,800,East,8,4,No,2,945.975265876581,-50.111553314536806
356,69,Male,3,922,West,10,3,No,3,823.9078324284006,-45.37202114096996
357,21,Female,4,640,West,7,4,No,3,1105.2646859577792,-79.36451150574125
358,35,Female,5,1100,West,9,5,No,3,644.5073418704872,-67.68485015909214
359,48,Male,2,1900,West,7,3,No,1,-153.4768490742974,-4.785082361432797
360,50,Male,5,3400,East,8,3,No,6,-1644.5627012948687,165.36362712519642
361,27,Female,5,1600,West,9,5,No,6,147.17513343841162,-3.019646025419717
362,42,Female,5,1700,West,10,4,No,6,46.30110408839506,-14.708749077533238
363,72,Male,5,6500,West,8,5,Yes,5,-4746.519888387151,244.27563397366927
364,20,Male,3,700,West,8,3,No,3,1044.617178523295,-87.61814734604737
365,30,Male,3,2600,West,8,3,No,6,-848.0638279838714,89.20093053444373
366,26,Female,5,120,West,7,5,No,2,1626.0121859659564,-71.91764913658676
367,39,Male,5,2000,West,10,5,No,6,-252.52494780036048,12.821770374522057
368,51,Male,3,1500,West,10,4,No,6,245.45799295344793,-36.90953439174183
369,48,Male,2,3100,West,8,4,No,9,-1346.4777538703167,130.13581321412232
370,73,Male,2,1200,West,7,4,Yes,9,546.4315215307142,-27.85457038404824
371,76,Female,3,2500,West,9,4,No,6,-752.469684849515,36.572813928358045
372,61,Female,4,1500,West,8,4,No,2,245.94919159334333,-28.54232756888159
373,75,Male,2,1500,East,8,3,No,3,246.5882887861304,-17.56863251661873
374,42,Female,3,1500,East,10,3,No,6,245.04391428919195,-43.80263461392969
375,38,Female,3,2250,West,9,4,No,6,-501.7256420178119,32.97664133875929
376,59,Female,4,1200,West,9,4,No,3,545.752890152914,-40.906892600117985
377,53,Male,3,3300,West,9,5,No,6,-1546.607208822498,138.48621057077133
378,31,Male,4,2950,West,8,5,No,5,-1196.805637834441,119.7885146444159
379,40,Male,3,1400,East,4,3,No,9,346.39611423209215,-23.955721088520107
380,68,Male,3,1600,West,6,3,No,6,145.0983536274541,-39.993407018201225
381,73,Female,5,350,West,8,3,No,3,1395.9523401570373,-71.52572723372535
382,58,Male,5,4000,East,10,5,Yes,3,-2244.0465606665634,199.67948878199968
383,53,Female,3,1700,West,9,3,No,2,45.825157224225684,-23.24135988361327
384,31,Female,5,830,East,1,1,No,2,917.1112709164065,-29.661790827016905
385,26,Male,5,600,East,8,4,Yes,1,1145.7283632565184,-69.82573044883482
386,61,Female,3,2300,West,5,4,No,3,-552.9584464284131,18.44498826842865
387,30,Male,5,2500,West,9,5,No,6,-750.7665200888729,56.48458464069349
388,66,Male,5,2100,East,5,2,No,1,-352.9333346796407,11.034859179234791
389,49,Male,3,3900,West,8,4,No,5,-2147.020386196607,159.5695776290301
390,36,Male,3,2125,East,8,4,No,9,-378.8421238997378,-0.14782387476793354
391,42,Male,4,3600,West,10,4,No,3,-1843.5565432071749,185.46970310182115
392,64,Female,5,3000,West,8,4,No,3,-1248.8893918942326,99.340097727577
393,59,Male,4,3100,West,9,4,No,2,-1346.8455802739893,126.30105546546605
394,56,Female,5,3000,West,8,5,No,3,-1248.3257405154015,105.40781502450592
395,50,Female,3,1500,West,9,4,No,6,245.42194957291446,-37.50904157928659
396,29,Female,5,1400,West,9,5,Yes,2,346.84096180240175,-15.55736573796993
397,49,Female,3,1000,West,8,5,No,6,745.6762455066707,-49.15225012138735
398,69,Male,3,1200,East,8,4,No,9,546.225442647714,-31.800928618878096
399,53,Female,4,2000,West,7,4,No,9,-253.39952345142714,-0.4676737597944394
400,88,Female,2,1100,East,10,3,Yes,3,647.0475289043897,-18.841832288807947
401,50,Female,3,813,East,8,4,No,6,932.7004215604969,-54.74449241700357
402,42,Female,3,1063,West,8,3,No,2,683.2182057943838,-33.40287908771605
403,33,Male,5,1300,East,8,4,No,2,444.783484377063,-56.516898539744226
404,59,Male,5,4100,East,9,3,No,6,-2340.6672820455624,239.70033842334158
405,35,Female,3,250,West,8,4,No,2,1494.0618632769488,-102.28665134597755
406,79,Male,5,2375,West,9,3,No,3,-624.7173664321306,61.99575092765055
407,62,Male,2,2700,West,8,4,No,3,-949.8272441208123,74.88534459455236
408,68,Female,2,607,West,7,4,No,6,1139.1710658739053,-48.10456187185424
409,51,Female,4,2000,West,9,4,Yes,2,-253.2342129262227,1.9185914435833378
410,74,Male,3,1000,East,8,4,No,3,745.419959678799,-55.546804358111025
411,50,Female,3,1313,West,5,3,No,3,432.3954232592181,-44.60639831843219
412,69,Female,2,1800,West,9,4,Yes,3,-54.7292872921945,-28.655472813843062
413,58,Female,3,1800,West,7,4,No,3,-53.961730705833226,-16.73717229927894
414,19,Male,2,592,West,5,3,No,11,1152.1441559238945,-96.55319182871925
415,87,Female,2,1100,West,8,3,No,3,646.9848542195016,-19.94774459702959
416,58,Male,2,4000,West,8,4,No,3,-2244.8428052737067,190.62022011556817
417,23,Female,5,550,East,7,4,Yes,2,1196.2406193294416,-63.61630713969443
418,79,Female,2,920,East,6,4,No,3,826.4476556044691,-33.88156124607282
419,44,Male,3,4500,West,8,4,No,4,-2739.160441006309,275.94198649783226
420,75,Female,5,300,West,10,5,No,6,1446.2727901916326,-61.10074185712757
421,65,Male,2,1188,West,8,4,Yes,3,558.100574264956,-35.73045044254053
422,43,Male,5,3500,East,8,4,No,9,-1746.1697602994955,153.01825047140787
423,35,Female,3,665,East,8,2,No,9,1080.0754978477478,-75.01202845886537
424,84,Female,2,2000,East,9,3,No,1,-255.4373958445318,-31.195835969913755
425,70,Male,3,2625,West,10,3,No,5,-874.5031425803386,75.97610796584621
426,68,Male,3,950,East,7,2,Yes,1,796.0331979901557,-43.15083338826085
427,73,Male,4,3000,West,10,5,Yes,5,-1247.7897194642117,112.81675035776286
428,59,Female,2,3000,West,5,3,No,9,-1248.5857159770032,102.64367678336714
429,61,Male,3,980,East,6,4,No,3,765.8664880776727,-46.318977760287055
430,56,Female,3,1700,East,5,4,No,1,45.65385113845027,-26.141908887469576
431,60,Male,3,2000,East,8,3,No,9,-253.77505912154325,-6.379694373855402
432,53,Male,3,350,West,4,2,No,3,1394.8117912531222,-86.36425096224858
433,67,Male,3,1500,West,8,4,Yes,6,246.21276964164568,-24.09007836771357
434,73,Male,3,3090,West,9,5,No,6,-1338.9298320869555,103.87041628151692
435,20,Female,2,435,West,5,1,Yes,2,1311.4464068562772,-64.4180180428589
436,59,Male,3,2000,East,8,3,No,6,-253.7304257996004,-5.704688353935205
437,86,Male,5,1438,West,8,4,Yes,1,309.2742857089113,-7.063267776986842
438,57,Male,2,2250,West,9,4,No,2,-502.97402356362966,16.045116665708697
439,54,Male,3,2000,East,8,4,No,2,-253.43395080481542,-1.1398372129576697
440,76,Female,2,688,West,9,3,No,6,1058.589230002971,-34.6247934192628
441,51,Female,3,5000,East,9,5,No,5,-3234.181743216697,351.27547463111165
442,53,Male,4,1875,West,9,3,No,3,-128.41510421439216,-5.423831582448117
443,65,Male,2,1800,West,9,4,No,2,-54.459146631233246,-24.31543347109712
444,85,Male,2,1000,West,10,1,No,6,745.0553577833531,-64.66528604340007
445,55,Male,5,3500,West,8,4,No,6,-1746.5478678514069,148.23774180334746
446,65,Male,5,650,East,7,3,No,2,1096.1793340145778,-45.9813221527954
447,30,Male,4,1600,West,8,3,Yes,1,146.83392444527453,-8.77968036766451
448,65,Male,3,1350,East,8,4,No,9,395.8512929130363,-35.445682287863136
449,76,Male,2,1200,West,6,3,No,9,546.5944704498423,-24.7407191210918
