,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
814,53,Male,3,750,West,5,1,Yes,9,-0.00015054760998878258,-0.00029345936136020156
815,38,Male,3,1600,East,7,4,No,5,-2.5616678433818263e-05,9.923419109651665e-06
816,22,Male,5,440,East,7,5,No,4,2.1072481108192813e-05,1.1898501006163451e-05
817,77,Female,2,1400,East,6,3,No,3,-0.00011383818775968692,-5.364808566624829e-05
818,87,Male,2,700,West,5,1,No,6,-3.066816856909724e-05,-5.449558696062062e-05
819,83,Female,5,800,West,8,3,Yes,2,-0.00016888007019467272,-0.00030649500153878684
820,71,Male,2,950,East,6,5,No,9,-1.3698070460974866e-05,2.4504714062893732e-05
821,46,Male,3,2000,East,8,3,No,2,-0.1430140428357442,-0.0013075408531759067
822,57,Male,5,6000,West,9,4,No,6,1.7987145844497628e-05,-3.4196902548629814e-06
823,69,Female,3,1400,East,5,1,No,3,-8.52695364983243e-05,-5.515921348890271e-05
824,48,Male,3,1200,West,8,3,No,6,-4.772825206173988e-05,-5.034490250937922e-07
825,35,Male,4,2100,East,8,4,No,9,-0.0024842079113417377,3.994883262387604e-07
826,57,Female,5,1500,West,7,2,No,2,4.98553717429239e-05,-1.5554890123725667e-05
827,65,Male,3,528,East,8,3,No,6,-6.315047959527115e-05,-3.6757019670360915e-05
828,52,Male,5,4800,West,10,5,No,3,2.6623214687977606e-05,-3.876490893468115e-06
829,35,Female,2,938,East,8,4,No,3,-2.6114590658899654e-05,2.516148112089237e-05
830,55,Female,3,2500,East,9,5,No,3,-8.926865769577558e-06,-2.047975380942744e-05
831,63,Female,2,1300,West,9,4,No,6,0.0007885995535623922,2.1013530748433318e-05
832,22,Male,3,500,West,10,5,Yes,2,4.159227193548024e-05,1.08131145830984e-05
833,56,Female,5,2500,West,10,4,No,3,-3.5591950769418645e-05,-1.9069314390364372e-05
834,40,Male,3,2700,East,9,5,No,2,3.097436844869906e-05,7.998225278603349e-06
835,73,Male,3,860,East,5,2,No,3,-1.6763705133485173e-05,2.5120043596928184e-06
836,65,Female,3,1000,West,9,4,No,3,2.9770819829658297e-05,2.2205443830164432e-05
837,50,Female,5,3100,West,8,3,No,3,2.9518525648778493e-05,-7.911484258726376e-05
838,36,Male,3,1680,East,8,3,No,9,7.482527751706598e-07,8.991872989402417e-05
839,54,Male,3,2700,East,8,4,No,3,-4.523040905508134e-05,1.2029047680665085e-05
840,69,Male,3,3500,West,9,3,No,6,9.127064387856194e-06,-6.259797945584428e-06
841,60,Female,5,1200,West,8,4,Yes,2,6.621733647898462e-06,-3.3782706170088857e-06
842,22,Male,5,450,West,6,3,No,3,4.5442354099925315e-05,1.0609465944288367e-05
843,46,Male,3,1000,East,8,4,No,9,-0.0024459751609001434,0.2672489937932679
844,45,Male,3,1200,East,7,3,No,5,-4.3041056007135294e-05,-7.513764583195896e-07
845,28,Female,5,1600,West,6,3,No,1,5.7821065345350205e-05,5.510011738374342e-06
846,44,Female,2,450,East,5,4,No,9,2.2128991534554293e-05,1.1842617287051133e-05
847,72,Female,5,620,East,7,3,No,6,-7.223321463787312e-05,-5.2297020642522174e-05
848,69,Female,2,650,West,5,2,No,6,-7.623048275717283e-05,-5.208558668798324e-05
849,38,Male,2,3000,West,10,4,Yes,2,-4.839454057198842e-05,3.727269127998606e-05
850,52,Male,2,1300,West,3,4,No,6,0.0007128857329293287,2.501838358573426e-05
851,27,Female,5,400,West,7,5,Yes,3,-2.968831593568548e-06,-1.4724069475698713e-05
852,59,Male,3,2375,West,9,3,No,6,8.961389522854635e-05,8.496635909915895e-05
853,33,Male,5,600,West,7,5,Yes,6,-7.96606459407944e-05,-5.190414951395522e-05
854,47,Male,2,2700,West,8,3,No,6,-3.4680132595845396e-05,1.1470994864468025e-05
855,45,Female,5,1800,West,6,4,No,2,1.6051789357380566e-05,-7.77454264915337e-06
856,53,Male,4,4000,West,7,4,No,6,-2.396336551389445e-05,9.102397867869222e-06
857,63,Male,3,1050,East,8,2,No,3,3.501727025937263e-05,3.925866882463458e-06
858,82,Male,3,1600,West,8,3,Yes,9,1.0458398859555819e-05,-1.7228902506414365e-06
859,50,Female,3,1100,West,7,4,No,2,2.0778575300254863e-05,-8.973409202613428e-05
860,39,Female,5,1188,West,10,5,No,9,4.250224909515665e-05,-5.276156671424325e-06
861,34,Male,5,3200,West,8,4,Yes,2,7.696697300117305e-05,-0.00018762280275257115
862,53,Female,3,350,East,6,2,Yes,6,-4.9054574557667124e-06,-8.895038827519296e-07
863,70,Male,2,690,West,8,2,Yes,3,6.403154069464963e-06,-5.64564595848774e-05
864,65,Male,3,880,East,5,3,No,9,6.900595631158073e-05,0.00017759125178101742
865,66,Male,3,500,East,7,3,No,2,-1.8863195063039972e-05,-3.2770751969940823e-05
866,20,Male,3,450,West,9,4,No,1,-2.6987908027217874e-05,1.4440636807579913e-05
867,76,Male,5,1600,East,10,5,No,3,-5.284035516443537e-05,1.6252730025354064e-06
868,28,Male,3,1000,East,7,4,No,9,-0.0023989187084346997,0.267246504765382
869,28,Female,5,6250,West,9,4,Yes,6,-5.2869324449332945e-06,-2.1886171008025056e-06
870,45,Male,5,2000,West,7,3,No,1,-0.14306233705605792,-0.0013049863490113695
871,27,Female,5,1400,East,8,4,No,2,-1.791515054780715e-05,-5.872189784624296e-05
872,51,Male,2,720,West,2,1,No,9,-6.484840442784988e-05,-5.268763154400724e-05
873,68,Male,5,4500,West,9,5,Yes,6,1.7774280155150697e-06,-8.55655972373643e-05
874,42,Male,5,400,West,8,4,Yes,1,3.247952337285998e-05,-1.3554667979823228e-05
875,37,Female,5,1500,East,9,4,Yes,3,1.4265289162808083e-05,-1.3672366392542319e-05
876,43,Female,3,590,West,6,4,No,1,1.1315183728510293e-05,-5.671628104049562e-05
877,60,Female,3,800,East,8,4,No,1,-0.00011087802855102094,-0.0003095629972238653
878,79,Female,3,2000,West,10,3,Yes,5,-0.14302759774641188,-0.0013068238895954836
879,31,Male,2,1900,West,9,5,Yes,3,-5.65834528581154e-05,-4.6976825559479074e-05
880,52,Female,3,2200,West,9,4,No,2,3.631077015555164e-05,1.7265735495902394e-06
881,37,Female,5,1600,East,8,4,No,6,6.341935117257917e-05,5.213892561514665e-06
882,27,Male,1,750,East,8,4,Yes,3,-5.633680432205572e-05,-0.00022484741160984714
883,65,Female,4,800,East,8,3,No,1,-9.229841027855006e-05,-0.0003105457589889747
884,62,Male,3,2875,West,7,3,No,2,5.420733883199685e-05,6.769326230455967e-06
885,35,Male,4,1500,East,8,3,No,9,-5.362969670614798e-05,-1.0081087223383337e-05
886,69,Male,3,1250,East,8,3,No,6,4.520038034710236e-05,-5.418873264086121e-06
887,42,Female,4,450,West,9,5,No,6,4.147292617203217e-05,1.0819427303590575e-05
888,56,Female,4,2070,East,7,3,No,6,-0.04581254765062994,-0.0004019852933244017
889,53,Female,3,450,East,2,1,No,11,8.558672213842636e-06,1.2560414106852152e-05
890,90,Male,4,3500,West,6,3,Yes,1,-6.508112233187537e-05,-2.3345844482811484e-06
891,75,Female,4,1063,East,5,2,No,9,6.20910423655153e-06,5.449663746089127e-06
892,63,Male,3,1000,East,10,3,No,5,2.019342496876672e-05,2.271203644844955e-05
893,73,Male,3,1625,East,8,3,No,9,4.144064423685072e-05,2.494575110124736e-07
894,53,Male,5,4500,West,8,4,Yes,5,-4.8633264423801614e-05,-8.289914304743241e-05
895,64,Female,2,1300,West,10,4,No,6,0.000823539044351158,1.9165419888209065e-05
896,48,Male,3,2500,East,8,4,No,6,-1.5742305607264737e-05,-2.011925388958881e-05
897,70,Female,2,500,West,8,3,No,3,-3.9117708207423226e-05,-3.169939728578025e-05
898,68,Female,2,400,West,9,4,No,5,3.6330153451942335e-05,-7.4906566991453575e-06
899,28,Female,4,770,West,5,5,No,9,-0.0001466332490374124,-0.00025744609243209815
900,62,Male,5,4005,West,9,4,Yes,2,2.5858663088481372e-05,6.467080823656327e-06
901,52,Male,3,2000,East,8,3,No,5,-0.14295778577661344,-0.001310516548692936
902,75,Male,3,970,East,6,3,No,1,-2.2590624260912452e-05,2.497508227791365e-05
903,35,Male,2,2000,West,7,3,No,6,-0.14304211364485525,-0.0013060560584222392
904,51,Male,5,4000,West,7,2,Yes,5,-4.013047115829749e-05,9.957550703931731e-06
905,80,Male,2,900,West,10,4,No,6,0.00013865417066124403,0.00035018059099992116
906,65,Female,2,2200,West,7,3,No,9,-4.781794847734523e-06,3.900148973239353e-06
907,34,Male,3,1875,West,8,3,No,3,4.399487991643994e-05,-4.673071653006778e-07
908,26,Female,4,400,West,8,3,No,9,-8.201603052141223e-06,-1.4447284041618299e-05
909,61,Male,3,7500,West,8,4,No,5,-2.4640464924669762e-05,-1.1649194686588755e-06
910,54,Male,3,2875,West,10,5,No,9,-5.055245108843718e-05,1.2310555033936872e-05
911,43,Male,3,2375,West,8,4,No,6,3.9548874008213386e-05,8.761452914322898e-05
912,53,Female,5,2800,East,10,5,No,6,6.235851667125248e-07,9.603618280534595e-06
913,64,Male,5,755,West,10,4,Yes,1,-0.0001251603945844268,-0.00031258243996811624
914,18,Male,3,480,West,9,5,No,6,6.7596727789172875e-06,1.2655571508942948e-05
915,49,Male,3,1700,West,8,3,No,9,5.7499967251736096e-05,8.691686978021253e-05
916,63,Female,3,2875,West,9,5,No,6,-2.7067268496995477e-05,1.1068315331784389e-05
917,66,Female,3,688,West,9,5,No,2,-4.940414209357851e-05,-5.3504554003734606e-05
918,65,Female,2,901,West,8,3,No,6,9.634698567115817e-05,0.00035241841327874994
919,40,Male,4,1800,West,8,4,No,5,-5.798041170968655e-06,-6.61880426405153e-06
920,53,Male,2,2400,West,8,4,No,3,7.509780256755375e-05,8.573418224132323e-05
921,27,Male,4,2000,East,8,3,No,1,-0.14298353548247883,-0.0013091545277698381
922,52,Male,5,3000,West,9,4,Yes,3,-3.111534744165808e-05,3.6358715006675645e-05
923,69,Male,2,970,West,6,3,No,3,-2.1893397898194904e-05,2.493820275758195e-05
924,55,Female,3,1313,East,8,3,No,3,0.0007411669436919571,2.3522459815432027e-05
925,56,Female,3,600,West,9,4,Yes,2,-6.236100455632269e-06,-5.578791261280115e-05
926,39,Male,3,2000,West,10,5,Yes,6,-0.14306381906361038,-0.0013049079586644509
927,73,Female,2,110,West,6,3,No,2,-6.221745385256907e-05,2.1419921308260655e-06
928,58,Female,3,700,East,7,4,No,1,-2.5907172486850684e-05,-5.474741659313581e-05
929,19,Female,4,700,West,8,4,Yes,2,-2.884492762874214e-05,-5.459203199110682e-05
930,21,Male,5,300,West,8,5,Yes,2,-1.294463144685528e-05,-4.642748613805395e-07
931,56,Female,4,2600,West,8,3,No,3,-3.6902755886555314e-05,1.158855966955701e-05
932,26,Male,4,2100,West,3,5,No,9,-0.002550078730018076,3.88369995007852e-06
933,28,Female,5,600,West,7,4,No,3,-1.7888717440099275e-05,-5.5171551918146294e-05
934,75,Female,2,1200,East,5,3,No,6,-6.269813704715219e-05,2.883772879380818e-07
935,78,Male,5,1430,East,10,3,No,3,-1.9545698164429633e-05,-5.8635650868103795e-05
936,35,Female,3,1100,East,7,4,No,1,-3.471046044114037e-05,-8.679902081683634e-05
937,68,Male,3,800,East,7,4,No,3,-0.00013050251410651886,-0.00030852496760886555
938,58,Male,5,4200,West,9,3,No,6,3.933488686695164e-05,-4.047894168628458e-05
939,34,Male,3,2900,West,10,5,Yes,5,4.7545499233028553e-05,7.121701674706648e-06
940,66,Male,3,1590,East,7,3,No,9,-4.538443961905675e-05,4.481601374176761e-06
941,31,Male,3,2500,East,10,5,Yes,6,-6.088131529861319e-05,-1.7731643343100916e-05
942,51,Male,3,2300,East,9,4,No,9,1.2771540469752278e-05,2.127086765599e-05
943,51,Male,3,1438,East,8,4,No,3,-4.576584080653694e-06,-5.9427436376921494e-05
944,20,Female,5,720,West,9,5,No,3,-4.346999718988706e-05,-0.0001270676624243114
945,65,Female,5,900,East,9,4,No,1,0.00017600359653712275,0.0003482050074781612
946,50,Female,3,2400,East,8,4,No,5,4.018381496701667e-05,8.758094418688522e-05
947,55,Male,2,2600,West,9,3,No,2,5.865842645657538e-05,6.5338876766365e-06
948,49,Female,3,1100,East,8,4,No,2,-1.299342486055059e-05,-8.794773506426606e-05
949,71,Male,3,2000,West,4,3,Yes,6,-0.14299225291568535,-0.001308693431694312
950,54,Female,5,1200,West,9,4,Yes,6,-5.134482789875306e-05,-3.121516357409851e-07
951,45,Female,4,450,West,10,5,Yes,6,3.075790526236049e-05,1.138619421373753e-05
952,84,Male,5,1800,East,10,4,No,3,1.3070535585858981e-05,-7.616850404101529e-06
953,58,Female,3,1700,East,6,3,No,1,9.597199144759615e-05,8.48819068548501e-05
954,47,Male,5,2375,East,7,3,No,2,5.867744685759263e-05,8.66027306384437e-05
955,66,Female,5,488,East,5,4,Yes,2,-7.176066599008569e-05,-2.997276058645801e-05
956,82,Male,2,1063,East,8,3,No,6,-6.031850505985263e-05,8.968616057231061e-06
957,37,Male,5,3500,West,10,5,No,6,3.925020066272623e-05,-7.853149654259887e-06
958,51,Male,2,1900,West,8,3,No,9,-6.075547939834048e-06,-4.9648421765905414e-05
959,58,Female,2,1500,West,4,2,No,5,2.4291993676667935e-05,-1.4202725071008041e-05
960,82,Male,5,1500,East,8,3,No,3,3.125884679440429e-05,-1.4571234086831179e-05
961,86,Male,2,1500,West,9,3,No,3,5.560772439194189e-05,-1.5859158604143702e-05
962,81,Female,3,1100,West,9,4,Yes,3,2.0250566657066194e-05,-8.97061632153355e-05
963,58,Male,2,1650,West,8,3,No,3,-5.37675119589888e-05,5.088616208709359e-06
964,64,Female,3,450,East,9,3,No,6,7.521405680651979e-06,1.261527992085531e-05
965,34,Male,3,1600,East,9,5,No,5,6.113433602040768e-05,5.334757559503854e-06
966,48,Male,5,4000,West,7,1,Yes,5,5.6831651226793206e-05,4.828776526161151e-06
967,49,Male,5,2000,West,7,4,No,2,-0.1429925739908584,-0.0013086764395080271
968,51,Female,4,813,West,9,4,No,6,-7.28344031170388e-05,-0.00031157530016340945
969,82,Male,3,2625,West,8,3,No,6,1.0117904007168163e-05,9.10141994558176e-06
970,66,Female,3,1000,East,9,5,No,6,-4.898742973827178e-05,2.6371331155364278e-05
971,74,Male,2,1450,West,4,4,No,9,-2.15668594992207e-05,-5.852874230953889e-05
972,72,Male,2,760,West,5,3,No,9,-0.00011196311263846417,-0.0003162927170496446
973,24,Male,2,1800,West,7,4,Yes,1,1.414607775185241e-05,-7.673740760013805e-06
974,54,Female,2,1100,West,10,3,No,3,-2.9293710292759182e-05,-8.708553773522156e-05
975,29,Female,5,650,East,8,5,No,1,-6.0686430495317245e-06,-5.579677532183743e-05
976,61,Female,2,420,West,8,4,No,2,5.138694461310524e-05,-2.62365876401577e-06
977,52,Female,4,1700,West,9,5,Yes,2,6.069606590853629e-05,8.674781337109431e-05
978,55,Female,3,1800,West,7,3,No,1,2.9520926852338045e-05,-8.486987500097581e-06
979,49,Male,2,2400,East,9,4,Yes,6,2.2330493042101163e-05,8.852528878417615e-05
980,52,Female,3,1300,East,7,4,No,3,0.0007531642703601094,2.2887865582727957e-05
981,50,Female,5,2000,West,8,5,Yes,2,-0.14296845186751725,-0.001309952369934253
982,20,Male,5,688,West,7,4,No,5,-4.168956688711985e-05,-5.391261990964416e-05
983,82,Female,2,1500,West,10,3,No,6,-4.1986210914074326e-05,-1.0696964925005473e-05
984,75,Female,3,360,West,8,4,No,2,5.607056913062899e-05,-4.114807360913731e-06
985,66,Female,5,650,West,10,5,No,2,-3.953163379462853e-06,-5.5908668460844316e-05
986,80,Male,2,1625,West,10,2,Yes,6,-3.306809929316509e-05,3.998961759017745e-06
987,48,Male,5,2200,East,7,4,Yes,1,3.426938601432248e-06,3.4659511746394765e-06
988,28,Female,5,1990,East,8,4,Yes,1,-0.14302870820148483,-0.001306765134171336
989,60,Male,5,620,East,7,3,No,2,-1.1900716574300349e-05,-5.548828492665976e-05
990,37,Female,2,983,West,7,5,No,6,-0.0024027581907573314,0.26724670784927496
991,49,Female,3,1400,West,9,4,No,6,-1.0259073768020214e-05,-5.912686307235626e-05
992,63,Female,3,820,West,10,3,No,6,-0.00017153991567971788,-0.0003063543100333965
993,52,Male,3,700,West,8,2,No,9,-6.04116685685753e-05,-5.292231557546545e-05
994,46,Female,2,450,West,10,5,No,9,1.5086269159751017e-05,1.22151393788517e-05
995,35,Male,3,1063,East,10,4,No,11,4.412661980286725e-05,7.834066143800482e-06
996,36,Male,5,2300,East,8,4,No,6,-2.0138928521592377e-05,2.3011654257871797e-05
997,60,Female,3,450,West,9,4,Yes,2,2.3773675076130363e-05,1.1755622381301498e-05
998,47,Male,4,4500,East,8,4,No,6,-4.588117164812909e-05,-8.304471393722272e-05
999,68,Female,5,1000,West,9,2,Yes,6,5.1310734270277984e-05,2.106609833881987e-05
