,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
211,75,Female,2,1063,East,8,3,No,3,-1.8308203220367432,43.24345397949219
212,70,Female,5,2875,West,9,3,No,6,-20.180068969726562,6.186394214630127
213,65,Male,3,1063,West,8,3,No,3,-2.170055627822876,43.53469467163086
214,67,Female,3,950,East,9,4,No,3,-3.0045361518859863,16.911588668823242
215,24,Male,2,1300,West,8,4,No,11,-13.499574661254883,-43.04707336425781
216,43,Female,3,1400,West,8,4,No,3,-6.284592151641846,-47.97246551513672
217,23,Male,5,1500,West,8,4,No,5,45.597755432128906,-0.7720960378646851
218,57,Male,3,1900,West,10,5,Yes,6,-8.838051795959473,-15.681158065795898
219,39,Male,5,1200,West,5,2,Yes,2,-20.077177047729492,-37.403533935546875
220,56,Male,5,1875,East,9,4,No,2,-8.3400297164917,-16.4419002532959
221,36,Male,5,3100,West,9,5,Yes,9,-26.317508697509766,4.491427898406982
222,65,Male,4,2900,West,9,4,No,6,-20.658931732177734,6.145277500152588
223,65,Female,4,1300,West,8,3,No,1,-13.483646392822266,-44.58677291870117
224,48,Female,2,700,West,10,5,No,3,11.332109451293945,-0.34712299704551697
225,66,Male,2,3000,West,8,3,No,6,-24.3308162689209,4.808806896209717
226,85,Male,1,900,East,7,3,No,6,-1.3251234292984009,12.494695663452148
227,33,Female,5,1600,West,2,3,Yes,2,8.723007202148438,-32.62643051147461
228,58,Male,3,742,East,8,3,No,3,8.41280746459961,2.693296194076538
229,23,Male,2,1200,West,10,3,No,3,-18.92170524597168,-37.064579010009766
230,85,Female,1,1800,East,7,2,Yes,3,-3.83000111579895,-20.035564422607422
231,31,Male,3,1500,West,8,4,No,3,46.057071685791016,-0.4477922022342682
232,74,Male,2,550,West,9,3,No,9,18.50188636779785,-6.181921482086182
233,81,Male,2,1100,West,8,3,No,6,0.79966801404953,45.180213928222656
234,54,Male,3,2875,East,8,4,No,9,-20.272083282470703,6.330382823944092
235,56,Male,3,1875,East,7,4,No,5,-8.335667610168457,-16.425512313842773
236,26,Male,5,1300,West,7,3,No,2,-13.516140937805176,-43.13370895385742
237,86,Male,3,1700,East,7,3,No,1,2.52114200592041,-28.410051345825195
238,47,Female,5,900,West,8,5,No,2,0.01462432648986578,13.213361740112305
239,88,Male,5,3000,West,3,4,No,5,-24.105449676513672,4.216855525970459
240,62,Female,2,887,West,10,3,No,3,-0.16966933012008667,12.309610366821289
241,51,Female,5,900,West,10,2,No,9,-0.11975178122520447,13.150354385375977
242,46,Male,3,6250,East,8,4,Yes,6,-46.04602813720703,-3.4392716884613037
243,75,Male,5,3000,West,5,2,Yes,9,-24.282482147216797,4.5232625007629395
244,22,Male,5,1500,West,10,5,Yes,2,45.739906311035156,-0.916881799697876
245,57,Female,2,674,West,5,1,No,6,13.169286727905273,-0.9899740815162659
246,34,Female,4,1600,West,8,4,No,6,8.553056716918945,-32.59328842163086
247,55,Female,3,813,West,8,3,No,6,3.746140956878662,6.332126140594482
248,58,Male,2,1100,West,4,3,No,2,0.1002998873591423,46.67293930053711
249,22,Male,5,300,West,8,4,No,6,29.567522048950195,-17.801040649414062
250,54,Female,3,1400,West,6,2,No,5,-5.9916462898254395,-47.590694427490234
251,83,Male,2,1050,West,10,3,No,6,-2.0930233001708984,42.73292922973633
252,65,Male,2,1800,West,8,4,No,3,-3.51617169380188,-20.830076217651367
253,59,Male,2,3500,West,10,5,No,3,-33.63585662841797,1.9710171222686768
254,68,Female,3,350,West,10,5,No,2,28.009319305419922,-17.122705459594727
255,24,Male,5,700,West,8,3,No,4,10.621602058410645,-1.5995186567306519
256,30,Male,3,1550,West,8,3,Yes,4,10.315638542175293,-32.82432174682617
257,76,Male,5,2400,West,8,3,No,6,23.430639266967773,26.52655792236328
258,49,Male,5,2000,West,5,3,No,3,-22.330039978027344,31.982471466064453
259,32,Female,4,1900,West,9,3,Yes,1,-9.491060256958008,-16.271331787109375
260,31,Male,3,1600,West,10,5,Yes,3,8.65258502960205,-32.10014724731445
261,57,Female,3,1800,West,8,3,No,11,-2.769507884979248,-20.694639205932617
262,71,Male,5,2400,West,10,4,No,3,23.36478042602539,26.491056442260742
263,60,Male,5,5800,West,10,5,No,6,-45.479793548583984,-3.1918041706085205
264,52,Male,5,2400,East,6,4,No,1,23.041868209838867,26.17530632019043
265,45,Male,3,1500,East,3,3,No,5,46.37882614135742,1.0004427433013916
266,23,Male,3,1100,West,9,5,No,9,-1.8670778274536133,48.10383605957031
267,23,Male,5,500,West,6,4,No,2,22.341012954711914,-9.489933013916016
268,75,Female,2,1050,West,3,1,No,6,-2.2956411838531494,42.92009735107422
269,38,Female,5,900,West,7,3,Yes,2,0.2877737283706665,13.3208589553833
270,73,Female,3,300,West,10,4,No,3,28.80896759033203,-18.14082145690918
271,34,Female,5,630,East,3,1,No,2,14.58279037475586,-4.177346229553223
272,32,Male,5,1700,West,8,3,No,3,2.4844870567321777,-27.06570053100586
273,47,Male,2,1235,West,7,4,No,6,-17.6248836517334,-40.34199142456055
274,26,Male,3,1200,East,7,2,No,4,-19.0600528717041,-37.13656997680664
275,67,Male,5,2800,West,8,3,No,3,-19.3503360748291,6.63065242767334
276,48,Male,3,3000,West,8,4,Yes,6,-24.178539276123047,5.486122131347656
277,44,Female,3,1200,West,9,5,Yes,5,-20.638288497924805,-37.422950744628906
278,56,Male,2,1875,West,7,4,No,3,-8.340631484985352,-16.438955307006836
279,44,Female,2,1100,West,3,2,No,9,-0.5739969611167908,47.735328674316406
280,75,Female,2,1200,West,6,3,No,6,-24.773948669433594,-37.74125671386719
281,74,Male,2,1050,West,8,4,No,3,-2.308091163635254,42.95621871948242
282,47,Male,3,1100,East,7,4,No,4,-0.545784592628479,47.382381439208984
283,21,Male,4,450,West,9,5,No,5,24.404006958007812,-11.187034606933594
284,49,Female,3,960,East,9,4,No,3,-2.813386917114258,17.485929489135742
285,36,Female,5,2100,West,8,4,No,6,17.564346313476562,36.717376708984375
286,67,Male,5,2000,West,8,4,Yes,2,-24.081180572509766,33.20081329345703
287,30,Female,5,380,West,10,4,No,6,27.21554183959961,-15.377248764038086
288,56,Male,3,970,East,8,2,No,5,-3.2905824184417725,18.053852081298828
289,33,Male,2,2100,West,2,3,No,9,17.46579360961914,36.63652420043945
290,37,Male,2,1050,East,7,4,No,11,-3.2994742393493652,44.965084075927734
291,21,Male,5,300,West,9,4,Yes,2,29.584835052490234,-17.794797897338867
292,41,Female,3,1850,West,9,4,No,2,-7.8688225746154785,-17.053979873657227
293,38,Female,3,2170,East,9,3,No,1,19.74359130859375,34.35773468017578
294,48,Female,5,1200,West,8,5,No,3,-21.151391983032227,-37.54383087158203
295,73,Female,3,955,East,5,1,No,6,-3.2516818046569824,17.11943244934082
296,81,Female,3,1063,East,10,2,No,2,-1.6858211755752563,43.06443405151367
297,81,Male,2,1300,West,10,4,Yes,9,-13.224495887756348,-45.160587310791016
298,29,Female,5,800,West,10,5,No,2,3.990360975265503,4.517353057861328
299,70,Female,5,1500,East,7,3,No,1,48.03617858886719,3.72882342338562
300,82,Male,3,1800,East,8,4,No,1,-3.936147928237915,-20.28523063659668
301,21,Female,4,450,West,3,4,No,1,24.411771774291992,-11.148271560668945
302,65,Male,2,3000,West,9,4,No,6,-24.325666427612305,4.837353706359863
303,77,Female,2,2600,West,8,3,Yes,5,20.23539161682129,18.75006866455078
304,46,Male,3,2625,East,8,4,No,2,19.931926727294922,18.482955932617188
305,51,Female,3,1875,West,9,4,No,3,-8.521207809448242,-16.59848403930664
306,57,Female,5,2000,East,10,5,No,6,-23.343164443969727,32.421443939208984
307,20,Male,3,270,West,8,3,No,5,29.827516555786133,-18.29933738708496
308,26,Female,5,2000,West,5,4,Yes,2,-20.845388412475586,30.274057388305664
309,25,Female,3,670,West,9,4,No,3,12.525725364685059,-2.9569907188415527
310,57,Female,3,1600,East,8,5,No,9,6.814762592315674,-32.885990142822266
311,64,Male,2,2200,West,9,4,No,2,20.53604507446289,33.50731658935547
312,42,Female,2,1000,West,10,4,No,3,-3.7719080448150635,20.705162048339844
313,40,Male,5,5200,East,5,3,No,6,-44.32725143432617,-2.706705331802368
314,48,Male,5,2500,West,8,4,No,9,21.736774444580078,21.167978286743164
315,31,Male,3,2400,West,8,2,No,5,22.411502838134766,26.044727325439453
316,56,Male,2,2200,West,8,3,No,3,20.426172256469727,33.49397659301758
317,31,Female,3,1100,West,8,3,Yes,3,-1.5405495166778564,47.83592224121094
318,53,Female,3,500,East,5,1,No,9,21.32829475402832,-9.199844360351562
319,39,Female,3,700,West,7,4,No,3,10.970098495483398,-0.8390280604362488
320,56,Female,5,2500,West,8,4,No,6,21.823535919189453,20.800073623657227
321,51,Female,2,1200,West,5,2,No,9,-21.65195083618164,-37.35013198852539
322,56,Male,5,4250,East,9,4,Yes,9,-40.9390869140625,-1.0298662185668945
323,59,Male,2,620,East,6,1,No,5,16.182058334350586,-4.243577003479004
324,36,Female,5,1370,East,7,1,No,2,-7.300741195678711,-47.78806686401367
325,39,Male,3,1750,West,6,4,Yes,9,0.9857343435287476,-25.591989517211914
326,52,Male,5,5000,West,8,4,Yes,1,-43.8358154296875,-2.478292226791382
327,64,Male,3,1350,East,8,3,No,3,-11.0141019821167,-45.38172149658203
328,90,Female,3,1100,East,10,4,No,3,0.9210588932037354,44.82211685180664
329,35,Female,5,670,West,9,4,No,6,12.772076606750488,-2.774015426635742
330,61,Male,5,1200,West,9,4,No,6,-23.057191848754883,-37.67343521118164
331,48,Male,5,1188,East,3,5,No,6,-21.135988235473633,-36.23320388793945
332,68,Male,3,1850,West,8,4,No,1,-7.542529106140137,-16.92656135559082
333,42,Female,4,990,West,8,3,Yes,3,-3.450451135635376,20.357269287109375
334,58,Male,5,3400,West,8,4,No,1,-31.996906280517578,2.772204875946045
335,36,Female,5,1800,West,9,4,Yes,2,-2.615600109100342,-21.828510284423828
336,71,Male,5,1200,East,7,4,Yes,1,-24.3037052154541,-37.93747329711914
337,71,Female,2,600,West,6,3,No,3,17.009824752807617,-4.600000381469727
338,22,Female,5,400,West,8,5,No,2,26.97930145263672,-14.610544204711914
339,48,Male,3,1200,East,8,3,No,9,-21.236995697021484,-37.393348693847656
340,50,Female,5,2300,West,10,5,Yes,2,21.948856353759766,30.517192840576172
341,71,Male,3,2300,West,7,3,No,2,22.2670955657959,30.362878799438477
342,52,Male,3,4400,West,8,3,No,6,-41.6201286315918,-1.3749788999557495
343,43,Female,3,2400,East,8,4,No,6,22.589675903320312,26.25275230407715
344,50,Male,2,1100,East,10,4,No,2,-0.4616921842098236,47.08392333984375
345,85,Female,2,1063,East,10,3,No,6,-1.6181644201278687,42.96894836425781
346,30,Male,3,2500,West,10,5,No,6,22.036643981933594,21.665674209594727
347,68,Male,3,650,East,8,2,Yes,3,15.006223678588867,-2.624769449234009
348,54,Female,2,1600,West,5,3,No,6,7.0461602210998535,-32.83146667480469
349,55,Male,2,720,West,5,2,No,1,10.707770347595215,0.7235136032104492
350,48,Male,3,4000,West,7,5,No,6,-39.47091293334961,-0.4898116886615753
351,43,Male,2,2050,West,8,2,No,6,15.865242004394531,37.97077941894531
352,43,Female,5,4000,West,8,5,No,6,-39.469520568847656,-0.49147120118141174
353,48,Male,2,2650,West,8,4,Yes,9,19.69391441345215,18.253143310546875
354,36,Male,5,2000,East,7,4,No,9,-21.210330963134766,30.91754722595215
355,50,Female,3,800,East,8,4,No,2,4.375633716583252,5.517462253570557
356,69,Male,3,922,West,10,3,No,3,-1.3865327835083008,13.70258617401123
357,21,Female,4,640,West,7,4,No,3,13.742359161376953,-3.8870058059692383
358,35,Female,5,1100,West,9,5,No,3,-1.25607430934906,47.88326644897461
359,48,Male,2,1900,West,7,3,No,1,-9.154393196105957,-15.9054594039917
360,50,Male,5,3400,East,8,3,No,6,-31.99782943725586,2.777714490890503
361,27,Female,5,1600,West,9,5,No,6,8.959707260131836,-32.2654914855957
362,42,Female,5,1700,West,10,4,No,6,2.634537696838379,-27.280384063720703
363,72,Male,5,6500,West,8,5,Yes,5,-46.30289077758789,-3.554917335510254
364,20,Male,3,700,West,8,3,No,3,10.537181854248047,-1.774068832397461
365,30,Male,3,2600,West,8,3,No,6,20.2199649810791,18.80034828186035
366,26,Female,5,120,West,7,5,No,2,30.674203872680664,-20.126564025878906
367,39,Male,5,2000,West,10,5,No,6,-21.571552276611328,31.007951736450195
368,51,Male,3,1500,West,10,4,No,6,46.80472946166992,1.6675338745117188
369,48,Male,2,3100,West,8,4,No,9,-26.294635772705078,4.4882354736328125
370,73,Male,2,1200,West,7,4,Yes,9,-24.595718383789062,-37.63905715942383
371,76,Female,3,2500,West,9,4,No,6,22.187471389770508,20.405040740966797
372,61,Female,4,1500,West,8,4,No,2,47.66730499267578,2.798919677734375
373,75,Male,2,1500,East,8,3,No,3,48.03229522705078,4.197580337524414
374,42,Female,3,1500,East,10,3,No,6,46.430694580078125,0.558967113494873
375,38,Female,3,2250,West,9,4,No,6,21.258689880371094,31.72865867614746
376,59,Female,4,1200,West,9,4,No,3,-22.766098022460938,-37.654361724853516
377,53,Male,3,3300,West,9,5,No,6,-30.48360824584961,3.2370481491088867
378,31,Male,4,2950,West,8,5,No,5,-22.636783599853516,5.799576282501221
379,40,Male,3,1400,East,4,3,No,9,-6.192408084869385,-48.216739654541016
380,68,Male,3,1600,West,6,3,No,6,6.029240608215332,-32.94422149658203
381,73,Female,5,350,West,8,3,No,3,27.97994041442871,-17.168880462646484
382,58,Male,5,4000,East,10,5,Yes,3,-39.593994140625,-0.219628244638443
383,53,Female,3,1700,West,9,3,No,2,2.3079893589019775,-27.6998348236084
384,31,Female,5,830,East,1,1,No,2,2.5820960998535156,5.73796272277832
385,26,Male,5,600,East,8,4,Yes,1,16.26398277282715,-5.672915935516357
386,61,Female,3,2300,West,5,4,No,3,22.142301559448242,30.379587173461914
387,30,Male,5,2500,West,9,5,No,6,22.022443771362305,21.664852142333984
388,66,Male,5,2100,East,5,2,No,1,18.262914657592773,37.3282356262207
389,49,Male,3,3900,West,8,4,No,5,-38.976158142089844,-0.08046498149633408
390,36,Male,3,2125,East,8,4,No,9,18.214282989501953,35.97285461425781
391,42,Male,4,3600,West,10,4,No,3,-34.46133041381836,1.931473731994629
392,64,Female,5,3000,West,8,4,No,3,-23.748376846313477,4.627119064331055
393,59,Male,4,3100,West,9,4,No,2,-26.2755126953125,4.485465049743652
394,56,Female,5,3000,West,8,5,No,3,-23.541845321655273,4.887166500091553
395,50,Female,3,1500,West,9,4,No,6,46.766475677490234,1.5346020460128784
396,29,Female,5,1400,West,9,5,Yes,2,-6.515569686889648,-48.48421096801758
397,49,Female,3,1000,West,8,5,No,6,-4.071442127227783,20.48532485961914
398,69,Male,3,1200,East,8,4,No,9,-24.15081214904785,-37.723846435546875
399,53,Female,4,2000,West,7,4,No,9,-22.572500228881836,32.55722427368164
400,88,Female,2,1100,East,10,3,Yes,3,0.8968343734741211,44.881561279296875
401,50,Female,3,813,East,8,4,No,6,3.615612506866455,6.007059097290039
402,42,Female,3,1063,West,8,3,No,2,-3.153383731842041,45.062679290771484
403,33,Male,5,1300,East,8,4,No,2,-13.51783561706543,-43.38417434692383
404,59,Male,5,4100,East,9,3,No,6,-40.0966911315918,-0.6153890490531921
405,35,Female,3,250,West,8,4,No,2,29.826292037963867,-18.679136276245117
406,79,Male,5,2375,West,9,3,No,3,23.185644149780273,27.10563850402832
407,62,Male,2,2700,West,8,4,No,3,19.255970001220703,17.859210968017578
408,68,Female,2,607,West,7,4,No,6,16.72241973876953,-4.4462151527404785
409,51,Female,4,2000,West,9,4,Yes,2,-22.794198989868164,31.836423873901367
410,74,Male,3,1000,East,8,4,No,3,-4.950003147125244,19.37655258178711
411,50,Female,3,1313,West,5,3,No,3,-12.832832336425781,-43.966270446777344
412,69,Female,2,1800,West,9,4,Yes,3,-3.648993730545044,-20.699392318725586
413,58,Female,3,1800,West,7,4,No,3,-2.92804217338562,-20.77340316772461
414,19,Male,2,592,West,5,3,No,11,16.439802169799805,-5.952266216278076
415,87,Female,2,1100,West,8,3,No,3,0.8819218873977661,44.917625427246094
416,58,Male,2,4000,West,8,4,No,3,-39.59387969970703,-0.21965637803077698
417,23,Female,5,550,East,7,4,Yes,2,18.073972702026367,-6.84622859954834
418,79,Female,2,920,East,6,4,No,3,-1.5151951313018799,13.463874816894531
419,44,Male,3,4500,West,8,4,No,4,-42.04655075073242,-1.8552789688110352
420,75,Female,5,300,West,10,5,No,6,28.786054611206055,-18.157323837280273
421,65,Male,2,1188,West,8,4,Yes,3,-23.816333770751953,-36.7403564453125
422,43,Male,5,3500,East,8,4,No,9,-33.36536407470703,2.8208506107330322
423,35,Female,3,665,East,8,2,No,9,13.043732643127441,-2.9401955604553223
424,84,Female,2,2000,East,9,3,No,1,-24.777626037597656,33.9515495300293
425,70,Male,3,2625,West,10,3,No,5,19.950782775878906,18.479602813720703
426,68,Male,3,950,East,7,2,Yes,1,-3.0202629566192627,16.90576934814453
427,73,Male,4,3000,West,10,5,Yes,5,-23.946449279785156,4.448525905609131
428,59,Female,2,3000,West,5,3,No,9,-24.356266021728516,5.086472988128662
429,61,Male,3,980,East,6,4,No,3,-3.7560043334960938,18.74871063232422
430,56,Female,3,1700,East,5,4,No,1,2.71553897857666,-27.815977096557617
431,60,Male,3,2000,East,8,3,No,9,-23.26247787475586,33.063297271728516
432,53,Male,3,350,West,4,2,No,3,28.1027774810791,-16.937681198120117
433,67,Male,3,1500,West,8,4,Yes,6,47.7725715637207,3.4937632083892822
434,73,Male,3,3090,West,9,5,No,6,-26.106775283813477,4.514161586761475
435,20,Female,2,435,West,5,1,Yes,2,24.987648010253906,-11.700661659240723
436,59,Male,3,2000,East,8,3,No,6,-23.341846466064453,32.802978515625
437,86,Male,5,1438,West,8,4,Yes,1,-3.7209198474884033,-47.95827865600586
438,57,Male,2,2250,West,9,4,No,2,21.272994995117188,31.815153121948242
439,54,Male,3,2000,East,8,4,No,2,-23.125804901123047,32.05036926269531
440,76,Female,2,688,West,9,3,No,6,12.858721733093262,0.2562287449836731
441,51,Female,3,5000,East,9,5,No,5,-43.8358154296875,-2.478341817855835
442,53,Male,4,1875,West,9,3,No,3,-8.463425636291504,-16.55744743347168
443,65,Male,2,1800,West,9,4,No,2,-3.5435242652893066,-20.858722686767578
444,85,Male,2,1000,West,10,1,No,6,-5.283337116241455,19.125244140625
445,55,Male,5,3500,West,8,4,No,6,-33.05046463012695,1.9970303773880005
446,65,Male,5,650,East,7,3,No,2,14.942044258117676,-2.6561636924743652
447,30,Male,4,1600,West,8,3,Yes,1,8.771865844726562,-32.108909606933594
448,65,Male,3,1350,East,8,4,No,9,-11.016693115234375,-45.382362365722656
449,76,Male,2,1200,West,6,3,No,9,-24.9471492767334,-37.582889556884766
450,59,Male,5,3000,East,7,3,No,2,-23.650053024291992,4.775346755981445
451,82,Female,2,1063,West,10,4,No,3,-1.6675482988357544,43.04030990600586
452,40,Female,3,700,East,6,3,No,9,11.007780075073242,-0.7743484973907471
453,70,Female,3,1313,West,10,5,Yes,6,-12.681740760803223,-44.743988037109375
454,69,Male,3,1000,East,9,3,No,9,-4.919473171234131,19.693307876586914
455,57,Male,3,3800,East,8,4,No,3,-38.4965934753418,0.1384318470954895
456,23,Male,3,1500,West,9,4,No,3,45.75832748413086,-0.8696226477622986
457,18,Male,5,550,West,7,2,Yes,2,18.046030044555664,-6.897733211517334
458,42,Female,4,100,West,9,2,No,1,30.74067497253418,-20.239761352539062
459,22,Male,5,650,West,8,5,No,6,13.378480911254883,-3.589769124984741
460,77,Male,2,1600,West,8,4,No,5,5.517333030700684,-32.949703216552734
461,48,Female,5,2850,West,9,5,No,6,-19.933176040649414,6.492124080657959
462,66,Female,3,1400,West,8,4,No,5,-5.573353290557861,-47.16293716430664
463,78,Male,4,1300,West,8,4,No,5,-13.244447708129883,-45.064720153808594
464,48,Female,5,2400,West,8,3,No,3,22.948284149169922,26.073009490966797
465,68,Female,2,1100,East,0,3,No,3,0.6631596088409424,46.02834701538086
466,36,Female,5,600,West,7,4,Yes,6,16.42521858215332,-5.454177379608154
467,78,Male,3,1200,East,7,2,No,1,-24.978845596313477,-38.118125915527344
468,50,Male,2,2200,West,7,3,Yes,2,20.338180541992188,33.494632720947266
469,64,Male,3,1800,East,8,4,No,1,-3.5201640129089355,-20.910429000854492
470,65,Male,3,804,East,8,4,No,3,4.589255332946777,6.540282249450684
471,53,Female,3,1200,East,9,3,No,6,-21.906381607055664,-37.527610778808594
472,57,Male,3,2000,East,8,3,Yes,6,-23.089603424072266,32.68010711669922
473,67,Female,2,900,West,5,3,No,6,-0.7133615016937256,12.726664543151855
474,21,Female,3,735,West,9,5,Yes,9,7.968662261962891,1.3469932079315186
475,78,Female,3,1000,East,5,3,No,3,-5.063910961151123,19.251598358154297
476,77,Male,3,1100,East,8,3,Yes,3,0.6727603673934937,45.36390686035156
477,50,Female,3,1100,West,8,4,No,3,-0.3893349766731262,47.1487922668457
478,73,Female,3,1300,West,8,3,No,6,-13.201638221740723,-44.89031982421875
479,46,Female,3,1188,West,7,3,No,2,-20.897146224975586,-36.28327560424805
480,19,Female,4,350,West,10,5,No,6,28.25542449951172,-16.256515502929688
481,45,Female,3,900,West,10,5,Yes,6,0.08908013254404068,13.235142707824707
482,53,Male,3,2000,East,7,4,No,1,-23.059471130371094,31.927268981933594
483,80,Male,5,2000,East,6,3,No,1,-24.655710220336914,33.86142349243164
484,35,Female,5,1900,East,8,3,No,6,-9.435460090637207,-16.22247886657715
485,73,Female,3,1500,East,9,4,No,3,48.06540298461914,4.002121448516846
486,66,Male,3,823,East,8,4,No,3,3.527829170227051,7.3490495681762695
487,47,Female,3,813,West,9,3,No,2,3.54154634475708,5.785946846008301
488,72,Female,3,1080,East,8,3,No,3,-0.8009144067764282,44.06697463989258
489,28,Male,5,3000,East,8,5,No,6,-23.68768310546875,5.7820515632629395
490,42,Male,4,5000,West,9,3,Yes,5,-43.835994720458984,-2.4790055751800537
491,50,Female,5,5000,West,9,4,No,6,-43.83583450317383,-2.4784023761749268
492,69,Male,2,2200,West,9,4,Yes,5,20.598058700561523,33.520301818847656
493,64,Female,3,750,West,10,4,No,3,8.21677017211914,3.026595115661621
494,28,Male,5,3000,West,8,4,No,5,-23.72144317626953,5.793199062347412
495,49,Female,3,1200,West,10,4,No,2,-21.30898666381836,-37.63652038574219
496,65,Male,4,8750,East,8,4,No,6,-47.77695083618164,-4.230674743652344
497,45,Male,3,2875,East,8,4,No,6,-20.334890365600586,6.470302104949951
498,53,Male,3,2125,West,8,3,No,5,18.58092498779297,36.34413528442383
499,77,Female,2,294,West,8,2,No,6,28.853248596191406,-18.29493522644043
500,24,Female,4,600,West,8,4,Yes,1,16.234363555908203,-5.7088303565979
501,64,Male,5,1900,East,10,5,No,6,-8.680010795593262,-15.59302806854248
502,66,Female,2,1400,West,9,4,No,6,-5.42101526260376,-47.347808837890625
503,60,Male,2,2500,West,10,3,No,3,22.461910247802734,20.840328216552734
504,66,Male,2,720,East,9,3,No,1,10.95771312713623,1.0252665281295776
505,32,Male,3,1438,East,8,4,No,9,-4.731149673461914,-49.06330108642578
506,54,Male,3,1500,East,6,3,Yes,2,47.32468795776367,1.9491513967514038
507,62,Female,2,950,West,5,1,No,2,-2.891596555709839,16.896324157714844
508,20,Male,3,1400,West,8,4,No,6,-6.607063293457031,-48.7074089050293
509,46,Female,5,3300,West,9,5,Yes,6,-30.476497650146484,3.23858904838562
510,53,Female,4,1200,East,7,3,No,3,-21.900026321411133,-37.561256408691406
511,75,Female,2,900,West,8,4,No,6,-1.0176674127578735,12.59835433959961
512,76,Male,2,1350,West,8,2,No,3,-11.03759765625,-45.396976470947266
513,64,Male,2,1185,West,9,3,No,5,-23.75193977355957,-36.56431579589844
514,73,Female,3,2500,West,8,3,No,5,22.164554595947266,20.455434799194336
515,40,Male,5,1900,East,7,4,No,3,-9.323501586914062,-16.16832160949707
516,23,Male,5,3000,West,10,5,No,6,-23.777860641479492,5.910905838012695
517,67,Male,2,1438,West,9,4,No,6,-3.980837345123291,-48.2749137878418
518,40,Female,3,1400,East,6,2,No,1,-6.392611503601074,-48.053009033203125
519,50,Male,3,1600,East,7,4,No,5,7.363503932952881,-32.74494934082031
520,53,Male,3,800,East,7,2,No,6,4.454169273376465,5.6827921867370605
521,46,Female,5,1600,West,10,5,No,6,7.686432838439941,-32.66366958618164
522,50,Female,3,820,East,6,2,No,5,3.2382688522338867,6.322081089019775
523,68,Male,5,2100,West,8,2,No,2,18.31331443786621,37.351226806640625
524,55,Female,3,1350,West,6,5,No,9,-10.989350318908691,-45.37387466430664
525,54,Female,2,1438,West,7,4,No,6,-4.275491237640381,-48.62385559082031
526,31,Female,3,2000,West,8,5,Yes,2,-21.155899047851562,30.38802146911621
527,40,Male,3,1700,West,9,3,No,6,2.5643091201782227,-27.22323226928711
528,48,Female,5,1500,West,7,4,No,6,46.632179260253906,1.3151775598526
529,23,Male,5,400,East,8,5,Yes,2,26.951860427856445,-14.632235527038574
530,57,Female,2,780,West,8,2,No,3,5.794422626495361,5.10788106918335
531,66,Male,5,1600,West,8,4,No,3,6.148068904876709,-32.919498443603516
532,76,Female,2,1200,West,8,4,No,6,-24.85104751586914,-37.7470588684082
533,67,Female,2,2125,West,10,3,No,3,18.907663345336914,36.800270080566406
534,51,Female,3,896,East,7,1,No,2,0.006169642321765423,12.887819290161133
535,76,Male,5,8000,West,9,4,No,3,-47.490047454833984,-4.0986857414245605
536,59,Female,4,1700,West,10,3,No,5,2.683976650238037,-27.89451026916504
537,37,Male,3,3200,West,10,4,No,6,-29.353530883789062,3.574801445007324
538,79,Female,2,980,East,8,4,No,6,-4.282466888427734,18.39068031311035
539,74,Male,3,850,West,10,2,No,3,1.4562160968780518,9.815640449523926
540,65,Male,5,8000,East,8,4,No,3,-47.49002456665039,-4.098674774169922
541,60,Female,5,5500,West,10,5,No,2,-44.960166931152344,-2.9710516929626465
542,19,Female,5,700,West,7,5,Yes,1,10.508091926574707,-1.8159122467041016
543,63,Male,3,1500,East,8,2,No,6,47.52705764770508,3.1194541454315186
544,75,Male,3,1700,West,8,4,No,6,2.533555507659912,-28.233720779418945
545,72,Male,2,1050,West,10,2,No,6,-2.3535091876983643,43.008968353271484
546,20,Male,2,440,East,7,4,No,9,24.8225154876709,-11.5824613571167
547,64,Female,2,700,West,10,4,No,3,11.969792366027832,0.3072093725204468
548,80,Female,5,1200,West,9,5,No,5,-25.157564163208008,-37.94387435913086
549,32,Male,2,1300,East,3,4,Yes,1,-13.573134422302246,-43.35447692871094
550,76,Male,3,820,West,4,4,No,6,3.9673986434936523,7.609940528869629
551,75,Female,3,1500,East,9,4,No,1,48.33242416381836,4.05126428604126
552,59,Female,2,450,West,9,4,No,2,23.185279846191406,-12.695819854736328
553,46,Female,5,2500,East,9,4,No,9,21.78175926208496,21.256332397460938
554,62,Female,2,1200,West,10,4,No,3,-23.222597122192383,-37.709815979003906
555,63,Male,2,2000,West,7,3,No,9,-23.522960662841797,33.216651916503906
556,36,Female,2,1500,West,7,3,Yes,2,46.21445083618164,-0.0745445266366005
557,21,Male,5,700,West,7,5,Yes,2,10.548763275146484,-1.7370563745498657
558,37,Female,5,1500,West,9,3,No,5,46.189754486083984,0.07045214623212814
559,76,Female,3,800,West,10,4,No,6,5.061112880706787,6.921694755554199
560,51,Female,5,800,West,7,4,No,2,4.406783103942871,5.568641662597656
561,26,Female,5,1620,West,9,4,No,2,8.280306816101074,-31.332399368286133
562,88,Male,5,3000,West,10,5,No,9,-24.104997634887695,4.216790676116943
563,47,Female,3,758,West,5,2,No,6,7.523591041564941,2.873802661895752
564,70,Male,2,2100,West,8,3,No,6,18.359554290771484,37.37858581542969
