,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
20851,auto,medium,midsize,2006,17.0,22.0,3.4,-23.670169830322266,-9.78611946105957
19787,auto,medium,large,2005,16.0,22.0,3.3,-23.777400970458984,-5.0963568687438965
6812,lock-up,medium,small,1990,14.0,17.0,2.7880000000000003,-0.008797097019851208,28.88433265686035
16591,manual,few,midsize,2002,17.0,21.0,2.2,-16.478931427001953,0.30027151107788086
17889,manual,medium,small,2004,16.0,24.0,3.6,-18.7923583984375,-8.917057991027832
1464,manual,few,small,1985,21.0,27.0,1.804,32.16594314575195,-2.395965576171875
6841,manual,medium,large,1990,11.0,17.0,3.9196,-4.144828796386719,31.108808517456055
21270,auto,medium,small,2007,18.0,27.0,3.0,-16.14582633972168,-20.621322631835938
11646,manual,medium,large,1996,13.0,17.0,4.92,-11.694360733032227,24.671175003051758
14017,auto,medium,midsize,1999,17.0,20.0,2.5,-11.644624710083008,5.782487392425537
12807,auto,medium,midsize,1998,15.0,24.0,3.7,-5.703985214233398,-0.8521064519882202
19097,auto,medium,small,2005,16.0,24.0,4.4,-20.107830047607422,-9.5767240524292
131,manual,few,small,1985,22.0,31.0,2.296,28.445335388183594,-17.069908142089844
17283,manual,few,midsize,2003,23.0,31.0,2.0,0.3886820375919342,-26.706300735473633
2344,manual,few,midsize,1986,26.0,33.0,1.4596,26.822612762451172,-21.724870681762695
11315,lock-up,medium,small,1996,18.0,25.0,2.4928,4.113804340362549,-4.368794918060303
7641,manual,few,small,1991,23.0,31.0,1.476,17.49872589111328,-18.906532287597656
7482,lock-up,medium,large,1991,11.0,16.0,4.9528,-5.394976615905762,31.71615982055664
13213,auto,medium,midsize,1998,17.0,24.0,3.0,-1.2816293239593506,-4.390563488006592
3282,manual,few,small,1987,31.0,39.0,1.0004,22.91950035095215,-25.7408504486084
21073,auto,medium,midsize,2006,13.0,19.0,4.6,-30.3522891998291,6.540996074676514
18489,auto,medium,large,2004,11.0,15.0,5.4,-27.754213333129883,19.325162887573242
10064,manual,medium,large,1994,13.0,17.0,5.2152,-9.264016151428223,25.990989685058594
8022,manual,few,small,1992,21.0,27.0,2.214,15.041694641113281,-11.66489315032959
8958,lock-up,medium,large,1993,18.0,24.0,3.2964,10.569938659667969,3.104189872741699
141,lock-up,medium,small,1985,17.0,20.0,3.7884,27.027408599853516,18.144283294677734
19172,manual,medium,small,2005,18.0,26.0,3.0,-14.632881164550781,-17.1843318939209
4797,manual,few,small,1988,22.0,31.0,2.0008,25.553632736206055,-15.749320030212402
3261,lock-up,medium,midsize,1987,16.0,25.0,3.7884,23.939245223999023,10.212434768676758
8343,auto,medium,large,1992,10.0,12.0,5.904,-7.809314250946045,34.359642028808594
1487,manual,few,small,1985,26.0,33.0,1.6072,27.31297492980957,-21.881065368652344
3539,lock-up,medium,large,1987,15.0,19.0,6.2156,21.28665542602539,21.468172073364258
23263,manual,few,midsize,2008,20.0,25.0,2.0,-19.256553649902344,-21.942962646484375
8868,lock-up,few,small,1993,19.0,26.0,2.0008,11.946574211120605,-1.3045859336853027
8548,lock-up,few,small,1992,19.0,25.0,2.0008,13.228835105895996,0.5001867413520813
602,lock-up,few,midsize,1985,21.0,29.0,2.4764,29.250198364257812,-14.258630752563477
642,lock-up,medium,midsize,1985,23.0,31.0,4.3132,29.045907974243164,-16.72471809387207
12675,auto,few,small,1998,19.0,26.0,2.2,1.2887622117996216,-10.387776374816895
6459,manual,medium,large,1990,11.0,13.0,5.74,-5.0824995040893555,35.076087951660156
19225,auto,medium,small,2005,16.0,24.0,2.5,-19.298616409301758,-10.587875366210938
2009,lock-up,medium,large,1986,17.0,27.0,3.7884,25.728872299194336,5.790060043334961
11318,lock-up,few,small,1996,21.0,29.0,1.9844,9.617188453674316,-15.037589073181152
15919,auto,medium,small,2002,16.0,22.0,4.3,-14.069270133972168,-0.5393984913825989
17315,auto,medium,midsize,2003,16.0,23.0,4.0,-18.333742141723633,-5.6925272941589355
675,lock-up,few,midsize,1985,19.0,26.0,2.4764,28.901548385620117,4.991256237030029
21574,auto,few,midsize,2007,23.0,31.0,2.5,-6.652822017669678,-28.481279373168945
3390,lock-up,few,midsize,1987,21.0,22.0,2.0008,33.447998046875,3.4728825092315674
7299,manual,few,midsize,1991,21.0,30.0,2.1976,18.731721878051758,-16.276247024536133
11042,manual,medium,large,1995,14.0,17.0,2.9684,-10.615471839904785,22.918426513671875
20784,auto,medium,large,2006,14.0,19.0,4.3,-29.819555282592773,5.163204669952393
22747,auto,few,midsize,2008,20.0,28.0,2.3,-11.108879089355469,-26.458141326904297
18345,auto,medium,large,2004,15.0,22.0,4.2,-23.200565338134766,-3.279738664627075
13464,auto,few,small,1999,29.0,41.0,1.9,17.63547706604004,-28.13994026184082
17647,auto,medium,midsize,2003,15.0,20.0,3.0,-21.395618438720703,2.660158157348633
5454,manual,few,midsize,1989,21.0,26.0,1.5908,26.381179809570312,-3.4676742553710938
1201,lock-up,medium,large,1985,13.0,15.0,5.002,1.4990148544311523,36.295799255371094
3185,lock-up,few,midsize,1987,18.0,23.0,2.3124,29.177183151245117,12.332879066467285
10664,lock-up,medium,large,1995,13.0,17.0,5.74,-10.239805221557617,25.362760543823242
3758,manual,few,small,1987,37.0,44.0,1.0004,22.853906631469727,-27.643836975097656
510,manual,few,midsize,1985,23.0,30.0,2.214,29.802143096923828,-17.598909378051758
5451,manual,few,midsize,1989,23.0,29.0,2.0008,22.583744049072266,-15.758183479309082
12884,auto,few,midsize,1998,18.0,24.0,2.3,-2.0104799270629883,-4.963454246520996
3070,lock-up,medium,small,1987,16.0,22.0,2.7552,23.482460021972656,15.028125762939453
9190,manual,few,midsize,1993,23.0,30.0,1.7712,14.87094497680664,-17.701078414916992
13956,auto,medium,large,1999,15.0,22.0,3.3,-10.69044303894043,2.9982402324676514
14244,auto,few,small,2000,22.0,33.0,1.9,4.051476001739502,-26.050851821899414
1629,manual,few,small,1985,37.0,45.0,1.4924,23.55324935913086,-27.716869354248047
15162,auto,medium,small,2001,17.0,25.0,3.0,-6.384998798370361,-11.045632362365723
20588,manual,few,midsize,2006,22.0,29.0,2.3,-7.442372798919678,-26.538467407226562
16553,auto,medium,midsize,2002,14.0,19.0,4.2,-21.29358673095703,6.461057662963867
21525,manual,many,midsize,2007,10.0,16.0,5.7,-33.866947174072266,15.257631301879883
23207,auto,medium,midsize,2008,14.0,20.0,5.3,-32.7001838684082,5.085018157958984
10339,auto,few,small,1994,31.0,36.0,1.0004,18.92864418029785,-26.397472381591797
20394,auto,medium,midsize,2006,15.0,23.0,3.6,-26.066219329833984,-6.2687668800354
16217,auto,medium,midsize,2002,17.0,24.0,3.5,-15.7268705368042,-8.212241172790527
5067,lock-up,few,small,1989,21.0,27.0,2.4764,26.60670280456543,-4.640972137451172
251,manual,few,small,1985,25.0,33.0,1.722,27.478116989135742,-20.926916122436523
7163,lock-up,medium,midsize,1991,11.0,15.0,4.1984,-5.901580333709717,32.6185417175293
4934,lock-up,few,large,1988,16.0,20.0,2.3944,18.316308975219727,16.881845474243164
21496,manual,medium,midsize,2007,15.0,22.0,4.8,-28.164260864257812,-6.960242748260498
22191,auto,medium,midsize,2007,14.0,19.0,4.0,-31.863569259643555,5.751808166503906
9812,lock-up,medium,large,1994,16.0,24.0,4.346,4.4699931144714355,7.76020622253418
3351,manual,few,large,1987,21.0,26.0,2.3616,30.29181671142578,-1.2676262855529785
11458,lock-up,medium,midsize,1996,18.0,26.0,2.46,5.163808345794678,-5.039863109588623
10421,lock-up,medium,large,1994,11.0,16.0,5.2152,-9.686349868774414,29.171798706054688
10824,manual,few,small,1995,19.0,26.0,2.1648,7.986180305480957,-4.848551273345947
22179,auto,medium,midsize,2007,13.0,17.0,4.7,-31.444053649902344,11.898662567138672
22438,auto,medium,small,2008,17.0,24.0,3.8,-24.79762077331543,-14.721302032470703
6724,manual,few,small,1990,22.0,31.0,2.214,19.08323097229004,-17.908536911010742
22922,manual,few,midsize,2008,19.0,25.0,2.5,-19.57771110534668,-21.114459991455078
12257,manual,medium,large,1997,16.0,22.0,2.9848,-2.61555814743042,6.970370769500732
10503,lock-up,medium,small,1995,15.0,23.0,3.9852,1.253116488456726,7.356886863708496
13455,auto,few,small,1999,26.0,31.0,1.3,7.341358661651611,-26.157817840576172
2245,manual,few,large,1986,21.0,25.0,2.4764,31.923583984375,0.13689227402210236
10123,lock-up,medium,large,1994,11.0,16.0,5.74,-9.867767333984375,29.5059757232666
22624,manual,few,small,2008,21.0,29.0,2.0,-9.53305721282959,-27.35489845275879
10154,lock-up,medium,large,1994,11.0,15.0,5.904,-10.012011528015137,30.28180503845215
10665,lock-up,medium,large,1995,13.0,17.0,5.74,-10.240032196044922,25.362621307373047
12869,auto,few,midsize,1998,21.0,29.0,2.4,6.867137432098389,-15.837455749511719
18307,auto,few,midsize,2004,18.0,27.0,1.8,-10.770955085754395,-17.218788146972656
12901,auto,medium,large,1998,9.0,13.0,6.7,-14.410883903503418,29.114471435546875
10507,lock-up,medium,small,1995,17.0,26.0,3.1324,6.524343013763428,-2.648808002471924
19749,auto,medium,large,2005,13.0,16.0,4.3,-28.366378784179688,15.550468444824219
9761,manual,few,small,1994,19.0,26.0,2.3452,9.02546501159668,-4.272175312042236
12713,manual,few,small,1998,19.0,29.0,2.0,3.295041561126709,-13.503223419189453
1244,manual,medium,small,1985,16.0,20.0,2.2304,26.018123626708984,18.097396850585938
21283,auto,medium,small,2007,15.0,23.0,4.8,-27.68743133544922,-7.5731658935546875
15673,auto,few,midsize,2001,15.0,20.0,2.2,-15.214444160461426,4.706462860107422
8605,auto,medium,small,1992,18.0,23.0,2.6076,12.434980392456055,5.064265251159668
23230,manual,medium,midsize,2008,16.0,22.0,3.7,-27.428516387939453,-11.110227584838867
13077,manual,medium,large,1998,14.0,17.0,4.2,-16.58989715576172,20.87487030029297
16949,auto,medium,small,2003,15.0,20.0,4.4,-21.181859970092773,4.332348346710205
16711,auto,medium,midsize,2002,11.0,14.0,4.6,-26.660032272338867,20.63513946533203
10062,manual,medium,large,1994,15.0,20.0,3.9196,-0.9905630350112915,12.22086238861084
11114,lock-up,few,small,1995,19.0,25.0,2.2632,6.8376312255859375,-5.650088310241699
5681,manual,medium,small,1989,15.0,23.0,5.002,13.131823539733887,14.991182327270508
196,manual,medium,small,1985,16.0,21.0,2.8372,25.47945785522461,17.147132873535156
121,lock-up,medium,small,1985,17.0,23.0,3.7884,26.329954147338867,12.410362243652344
1885,manual,few,small,1986,23.0,32.0,2.214,27.63138771057129,-18.545578002929688
10616,lock-up,few,small,1995,19.0,26.0,2.214,7.632972240447998,-5.031172275543213
22208,auto,medium,midsize,2007,14.0,17.0,3.7,-30.637184143066406,10.869980812072754
12499,lock-up,medium,large,1997,13.0,17.0,4.1984,-13.003586769104004,23.889137268066406
2686,manual,few,small,1986,37.0,45.0,1.0004,23.047882080078125,-28.04975128173828
17419,auto,medium,large,2003,14.0,19.0,4.0,-22.21038818359375,5.619222640991211
10814,manual,medium,small,1995,11.0,17.0,5.3956,-10.787343978881836,27.825275421142578
8708,manual,many,small,1992,10.0,15.0,4.9528,-7.469981670379639,31.838130950927734
11905,lock-up,medium,large,1996,14.0,17.0,4.2968,-11.665193557739258,23.488628387451172
2126,manual,few,midsize,1986,22.0,32.0,2.214,27.26150131225586,-17.706754684448242
19790,auto,medium,midsize,2005,17.0,24.0,3.4,-19.475919723510742,-11.487920761108398
12425,manual,few,small,1997,21.0,27.0,2.214,6.88508939743042,-14.194458961486816
3195,lock-up,medium,midsize,1987,18.0,26.0,2.8372,26.231109619140625,4.26874303817749
21438,auto,few,small,2007,21.0,27.0,2.5,-10.617927551269531,-24.692882537841797
8663,manual,few,small,1992,21.0,30.0,1.9024,16.27230453491211,-15.761975288391113
10273,manual,few,small,1994,25.0,32.0,1.5908,13.574071884155273,-23.072622299194336
6192,lock-up,few,midsize,1990,18.0,25.0,2.4764,19.069814682006836,3.407881736755371
18394,manual,few,midsize,2004,22.0,29.0,2.3,-3.2263646125793457,-25.167142868041992
16327,auto,medium,midsize,2002,17.0,21.0,3.0,-16.26921272277832,0.6151642799377441
9317,manual,medium,large,1993,15.0,16.0,4.92,-5.152423858642578,26.373321533203125
20087,auto,few,small,2006,21.0,27.0,2.0,-9.819929122924805,-23.943422317504883
268,manual,few,small,1985,24.0,30.0,1.7876,30.143774032592773,-18.69101905822754
2365,lock-up,medium,large,1986,15.0,20.0,6.2156,22.337156295776367,21.41709327697754
17571,auto,medium,midsize,2003,13.0,17.0,5.3,-24.987409591674805,17.004846572875977
20150,auto,medium,small,2006,19.0,27.0,2.5,-14.704997062683105,-20.755416870117188
1542,manual,few,small,1985,19.0,24.0,1.804,30.214635848999023,7.377828121185303
2908,manual,medium,small,1987,16.0,22.0,2.4928,23.575849533081055,15.063226699829102
10866,lock-up,few,midsize,1995,21.0,31.0,1.9024,11.015207290649414,-16.87782859802246
17071,manual,few,small,2003,23.0,29.0,2.0,-1.4800972938537598,-25.208677291870117
11803,manual,few,small,1996,26.0,36.0,1.6072,14.388510704040527,-25.624177932739258
2174,auto,medium,midsize,1986,18.0,26.0,2.9848,27.18705940246582,5.108415603637695
21191,manual,medium,small,2007,17.0,24.0,3.5,-23.34556007385254,-14.263328552246094
2579,manual,few,small,1986,23.0,33.0,2.214,27.150537490844727,-18.965333938598633
21313,auto,medium,small,2007,21.0,29.0,2.5,-8.83296012878418,-26.615768432617188
22364,auto,many,small,2008,9.0,14.0,6.5,-33.95964813232422,17.298477172851562
1981,manual,few,small,1986,23.0,29.0,1.7876,30.72211265563965,-16.770931243896484
15414,auto,few,midsize,2001,23.0,33.0,1.9,3.5166819095611572,-26.883296966552734
10,lock-up,medium,small,1985,18.0,24.0,2.6896,28.947084426879883,8.093971252441406
22682,auto,medium,midsize,2008,16.0,24.0,3.5,-25.783361434936523,-14.849185943603516
13823,auto,few,large,1999,18.0,23.0,2.5,-3.563697576522827,-4.366973400115967
16321,manual,few,midsize,2002,24.0,33.0,2.0,2.886425733566284,-27.66517448425293
11070,lock-up,medium,small,1995,18.0,26.0,2.9684,6.228559970855713,-3.974640369415283
20123,auto,medium,small,2006,15.0,22.0,4.2,-26.74833106994629,-5.403214454650879
18028,auto,medium,small,2004,18.0,26.0,3.0,-12.68178653717041,-15.925168991088867
5060,manual,few,small,1989,21.0,27.0,2.0008,26.95322608947754,-4.262981414794922
8857,lock-up,few,small,1993,23.0,26.0,1.5908,13.515120506286621,-12.415589332580566
10453,lock-up,medium,large,1994,15.0,19.0,6.478,-2.6881625652313232,14.238736152648926
6228,manual,few,midsize,1990,21.0,29.0,2.1812,19.204919815063477,-14.931872367858887
7755,manual,few,small,1991,17.0,22.0,2.296,13.277091026306152,8.713849067687988
8254,manual,medium,large,1992,17.0,23.0,2.8372,12.372424125671387,6.500344753265381
20759,auto,medium,large,2006,14.0,17.0,5.3,-29.090576171875,12.749419212341309
10268,lock-up,few,small,1994,25.0,33.0,1.4924,14.116880416870117,-23.794355392456055
10547,manual,few,small,1995,18.0,26.0,1.8368,7.419337749481201,-4.025096893310547
4834,lock-up,few,small,1988,19.0,26.0,2.0008,23.426259994506836,2.4604849815368652
5384,lock-up,few,large,1989,18.0,26.0,2.4764,21.059236526489258,2.561739683151245
8185,manual,few,midsize,1992,19.0,24.0,1.8368,13.501009941101074,2.411830425262451
14754,auto,medium,large,2000,13.0,15.0,3.9,-20.79872703552246,21.047008514404297
5657,manual,medium,small,1989,16.0,22.0,2.4928,16.390466690063477,13.099181175231934
3013,manual,few,small,1987,23.0,33.0,2.0008,26.4936580657959,-18.865917205810547
13812,auto,medium,large,1999,15.0,19.0,4.2,-11.243343353271484,8.933878898620605
12634,auto,medium,small,1998,16.0,21.0,3.0,-8.952719688415527,6.58773946762085
8645,manual,medium,small,1992,15.0,24.0,5.002,6.646623611450195,9.572007179260254
1883,manual,few,small,1986,24.0,30.0,1.5908,29.592947006225586,-18.9757137298584
9964,manual,few,small,1994,21.0,26.0,1.5908,13.180906295776367,-10.90693187713623
11780,manual,few,small,1996,26.0,33.0,1.6072,13.233169555664062,-24.753265380859375
17158,auto,medium,midsize,2003,18.0,26.0,3.0,-10.652382850646973,-14.894439697265625
17967,auto,medium,small,2004,18.0,25.0,3.0,-13.543402671813965,-14.587455749511719
5106,manual,few,small,1989,18.0,29.0,2.0008,25.33185386657715,-10.787821769714355
8124,manual,medium,midsize,1992,15.0,22.0,3.7884,5.28607177734375,10.859108924865723
14823,auto,medium,midsize,2000,13.0,17.0,5.7,-20.424457550048828,19.773069381713867
18753,auto,medium,midsize,2004,15.0,19.0,3.5,-23.643512725830078,3.5558393001556396
11198,manual,few,small,1995,21.0,29.0,1.9844,10.675565719604492,-15.212019920349121
1517,auto,few,small,1985,21.0,26.0,2.214,32.299644470214844,-1.3260072469711304
14607,auto,few,large,2000,17.0,24.0,2.2,-4.864826202392578,-5.222647190093994
23076,manual,medium,large,2008,15.0,19.0,3.7,-33.22190475463867,3.70542049407959
18117,auto,few,small,2004,19.0,26.0,2.4,-11.965773582458496,-17.246498107910156
10139,lock-up,medium,large,1994,16.0,20.0,4.2968,-1.0247442722320557,11.748990058898926
6401,manual,medium,large,1990,11.0,17.0,5.74,-4.107696056365967,31.75388526916504
13899,auto,medium,large,1999,15.0,20.0,4.3,-10.695906639099121,8.074851036071777
14606,manual,medium,large,2000,15.0,21.0,4.3,-11.634861946105957,4.207437515258789
19436,auto,medium,midsize,2005,18.0,27.0,3.5,-14.04438304901123,-18.35334014892578
10544,lock-up,few,small,1995,19.0,26.0,1.8368,8.240193367004395,-5.405698299407959
3166,auto,few,midsize,1987,21.0,24.0,2.214,32.11799621582031,1.8455196619033813
22406,manual,few,small,2008,19.0,25.0,2.4,-19.161720275878906,-21.06144905090332
21442,auto,few,small,2007,21.0,26.0,2.3,-11.182878494262695,-23.931825637817383
7836,lock-up,medium,large,1991,10.0,15.0,5.7564,-6.894430160522461,32.502628326416016
1763,lock-up,few,large,1985,18.0,21.0,2.0008,27.72918701171875,14.80749797821045
9995,lock-up,few,large,1994,18.0,22.0,2.5584,3.156273126602173,4.5654988288879395
10949,manual,medium,large,1995,17.0,23.0,3.0012,1.235156536102295,5.997686862945557
3301,auto,few,small,1987,21.0,23.0,1.7876,32.85749816894531,2.8016855716705322
3942,auto,medium,large,1987,11.0,14.0,3.69,-1.1239444017410278,37.0005989074707
12513,manual,medium,small,1998,13.0,20.0,3.2,-10.470839500427246,10.950406074523926
9484,manual,few,small,1993,18.0,26.0,2.0008,11.026053428649902,-1.2864571809768677
6513,manual,medium,large,1990,13.0,17.0,5.002,-2.2918307781219482,30.027849197387695
16510,auto,medium,large,2002,14.0,17.0,4.3,-22.61383056640625,16.92205047607422
12485,lock-up,medium,large,1997,15.0,21.0,4.2968,-7.497467041015625,9.219710350036621
21746,auto,medium,midsize,2007,18.0,26.0,2.5,-17.24326515197754,-19.81951904296875
6990,manual,few,small,1991,24.0,33.0,1.8368,17.699892044067383,-21.798547744750977
1681,lock-up,medium,large,1985,16.0,22.0,4.2968,23.99846076965332,17.0144100189209
571,manual,few,midsize,1985,23.0,30.0,2.214,29.802143096923828,-17.598909378051758
12122,lock-up,medium,midsize,1997,17.0,27.0,3.7884,2.114816665649414,-7.684473514556885
8366,lock-up,medium,large,1992,16.0,22.0,6.2156,6.502668380737305,11.796573638916016
23415,auto,medium,midsize,2008,9.0,12.0,4.7,-33.69647979736328,18.114896774291992
13454,manual,few,small,1999,24.0,32.0,2.0,5.845363140106201,-25.647811889648438
149,auto,few,small,1985,23.0,29.0,1.8532,31.06743812561035,-17.588666915893555
902,auto,few,midsize,1985,23.0,29.0,1.8532,30.89767074584961,-17.568050384521484
9539,manual,few,small,1993,33.0,39.0,1.2956,19.73626136779785,-27.07181167602539
